Row ID;Row Name;Base FP Recovery Time;Base Stamina Recovery Time;Characer Head Land - Damage Reduction;Runes;Equipped Weapon: Right Primary;Equipped Weapon: Right Secondary;Equipped Weapon: Left Primary;Equipped Weapon: Left Secondary;Equipped Armor: Head;Equipped Armor: Chest;Equipped Armor: Arms;Equipped Armor: Legs;Equipped Ammunition: Arrow Primary;Equipped Ammunition: Bolt Primary;Equipped Ammunition: Arrow Secondary;Equipped Ammunition: Bolt Secondary;Equipped Accessory: Slot 1;Equipped Accessory: Slot 2;Equipped Accessory: Slot 3;Equipped Accessory: Slot 4;Elixir Material 1;Elixir Material 2;Elixir Material 3;Equipped Spell: Slot 1;Equipped Spell: Slot 2;Equipped Spell: Slot 3;Equipped Spell: Slot 4;Equipped Spell: Slot 5;Equipped Spell: Slot 6;Equipped Spell: Slot 7;Equipped Item: Slot 1;Equipped Item: Slot 2;Equipped Item: Slot 3;Equipped Item: Slot 4;Equipped Item: Slot 5;Equipped Item: Slot 6;Equipped Item: Slot 7;Equipped Item: Slot 8;Equipped Item: Slot 9;Equipped Item: Slot 10;NPC Player - Face Gen ID;NPC Player - Think ID;Base HP;Base FP;Base Stamina;Equipped Ammunition: Arrow Primary Count;Equipped Ammunition: Bolt Primary Count;Equipped Ammunition: Arrow Secondary Count;Equipped Ammunition: Bolt Secondary Count;Level;Vigor;Attunement;Endurance;Strength;Dexterity;Intelligence;Faith;Arcane;Humanity;Vitality;Equipped Item: Slot 1 Amount;Equipped Item: Slot 2 Amount;Equipped Item: Slot 3 Amount;Equipped Item: Slot 4 Amount;Equipped Item: Slot 5 Amount;Equipped Item: Slot 6 Amount;Equipped Item: Slot 7 Amount;Equipped Item: Slot 8 Amount;Equipped Item: Slot 9 Amount;Equipped Item: Slot 10 Amount;Equipped Gesture: Slot 1;Equipped Gesture: Slot 2;Equipped Gesture: Slot 3;Equipped Gesture: Slot 4;Equipped Gesture: Slot 5;Equipped Gesture: Slot 6;Equipped Gesture: Slot 7;NPC Player - Type;NPC Player - Draw Type;NPC Player - Sex;Vow Type: 1;Vow Type: 2;Vow Type: 3;Vow Type: 4;Is Sync Target;Weapon Param Type - Right Primary;Weapon Param Type - Right Secondary;Weapon Param Type - Right Tertiary;Weapon Param Type - Left Primary;Weapon Param Type - Left Secondary;Weapon Param Type - Left Tertiary;Equipped Weapon: Right Tertiary;Equipped Weapon: Left Tertiary;Stored Item: Slot 1;Stored Item: Slot 2;Stored Item: Slot 3;Stored Item: Slot 4;Stored Item: Slot 5;Stored Item: Slot 6;Stored Item: Slot 1 Count;Stored Item: Slot 2 Count;Stored Item: Slot 3 Count;Stored Item: Slot 4 Count;Stored Item: Slot 5 Count;Stored Item: Slot 6 Count;HP Flask - Max Possession Limit;FP Flask - Max Possession Limit;Voice Type
12040;;0;0;0;50000;3070010;-1;31000000;3070010;1500000;1500100;1500200;1500300;50000000;52000000;50010000;52020000;1032;-1;-1;-1;11008;11018;-1;-1;-1;-1;-1;-1;-1;-1;1025;1075;250;-1;10040;1410;-1;-1;-1;-1;23270;0;0;0;0;99;99;99;99;162;60;20;40;50;46;7;10;8;0;0;10;4;1;0;3;99;0;0;0;0;0;1;2;3;4;5;6;0;0;1;False;False;False;False;False;0;0;0;0;0;0;-1;24000000;130;150;100;101;102;103;1;99;1;1;1;1;10;4;0
12041;;0;0;0;50000;8010010;-1;31000000;8010010;1500000;1500100;1500200;1500300;50000000;52000000;50010000;52020000;1032;-1;-1;-1;11008;11018;-1;-1;-1;-1;-1;-1;-1;-1;1025;1075;250;-1;10040;1410;-1;-1;-1;-1;23270;0;0;0;0;99;99;99;99;162;51;20;25;50;27;50;10;8;0;0;10;4;1;0;3;99;0;0;0;0;0;1;2;3;4;5;6;0;0;1;False;False;False;False;False;0;0;0;0;0;0;-1;24000000;130;150;100;101;102;103;1;99;1;1;1;1;10;4;0
12042;;0;0;0;50000;4100010;-1;31000000;4100010;1500000;1500100;1500200;1500300;50000000;52000000;50010000;52020000;1032;-1;-1;-1;11008;11018;-1;-1;-1;-1;-1;-1;-1;-1;1025;1075;250;-1;10040;1410;-1;-1;-1;-1;23270;0;0;0;0;99;99;99;99;162;60;20;40;80;16;7;10;8;0;0;10;4;1;0;3;99;0;0;0;0;0;1;2;3;4;5;6;0;0;1;False;False;False;False;False;0;0;0;0;0;0;-1;24000000;130;150;100;101;102;103;1;99;1;1;1;1;10;4;0
12043;;0;0;0;50000;9070010;-1;31000000;9070010;1500000;1500100;1500200;1500300;50000000;52000000;50010000;52020000;1032;-1;-1;-1;11008;11018;-1;-1;-1;-1;-1;-1;-1;-1;1025;1075;250;-1;10040;1410;-1;-1;-1;-1;23270;0;0;0;0;99;99;99;99;162;56;20;30;30;60;7;30;8;0;0;10;4;1;0;3;99;0;0;0;0;0;1;2;3;4;5;6;0;0;1;False;False;False;False;False;0;0;0;0;0;0;-1;24000000;130;150;100;101;102;103;1;99;1;1;1;1;10;4;0
12044;;0;0;0;50000;12150010;-1;31000000;12150010;1500000;1500100;1500200;1500300;50000000;52000000;50010000;52020000;1032;-1;-1;-1;11008;11018;-1;-1;-1;-1;-1;-1;-1;-1;1025;1075;250;-1;10040;1410;-1;-1;-1;-1;23270;0;0;0;0;99;99;99;99;162;42;21;20;50;40;7;50;11;0;0;10;4;1;0;3;99;0;0;0;0;0;1;2;3;4;5;6;0;0;1;False;False;False;False;False;0;0;0;0;0;0;-1;24000000;130;150;100;101;102;103;1;99;1;1;1;1;10;4;0
12045;;0;0;0;50000;20060010;-1;31000000;20060010;1500000;1500100;1500200;1500300;50000000;52000000;50010000;52020000;1032;-1;-1;-1;11008;11018;-1;-1;-1;-1;-1;-1;-1;-1;1025;1075;250;-1;10040;1410;-1;-1;-1;-1;23270;0;0;0;0;99;99;99;99;162;42;21;20;50;20;7;70;11;0;0;10;4;1;0;3;99;0;0;0;0;0;1;2;3;4;5;6;0;0;1;False;False;False;False;False;0;0;0;0;0;0;-1;24000000;130;150;100;101;102;103;1;99;1;1;1;1;10;4;0
12046;;0;0;0;50000;11130010;-1;31000000;11130010;1500000;1500100;1500200;1500300;50000000;52000000;50010000;52020000;1032;-1;-1;-1;11008;11018;-1;-1;-1;-1;-1;-1;-1;-1;1025;1075;250;-1;10040;1410;-1;-1;-1;-1;23270;0;0;0;0;99;99;99;99;162;60;20;40;80;16;7;10;8;0;0;10;4;1;0;3;99;0;0;0;0;0;1;2;3;4;5;6;0;0;1;False;False;False;False;False;0;0;0;0;0;0;-1;24000000;130;150;100;101;102;103;1;99;1;1;1;1;10;4;0
12047;;0;0;0;50000;13030010;-1;31000000;13030010;1500000;1500100;1500200;1500300;50000000;52000000;50010000;52020000;1032;-1;-1;-1;11008;11018;-1;-1;-1;-1;-1;-1;-1;-1;1025;1075;250;-1;10040;1410;-1;-1;-1;-1;23270;0;0;0;0;99;99;99;99;162;47;28;20;24;44;60;7;11;0;0;10;4;1;0;3;99;0;0;0;0;0;1;2;3;4;5;6;0;0;1;False;False;False;False;False;0;0;0;0;0;0;-1;24000000;130;150;100;101;102;103;1;99;1;1;1;1;10;4;0
12048;;0;0;0;50000;3200010;-1;31000000;3200010;1500000;1500100;1500200;1500300;50000000;52000000;50010000;52020000;1032;-1;-1;-1;11008;11018;-1;-1;-1;-1;-1;-1;-1;-1;1025;1075;250;-1;10040;1410;-1;-1;-1;-1;23270;0;0;0;0;99;99;99;99;162;51;20;25;50;50;27;10;8;0;0;10;4;1;0;3;99;0;0;0;0;0;1;2;3;4;5;6;0;0;1;False;False;False;False;False;0;0;0;0;0;0;-1;24000000;130;150;100;101;102;103;1;99;1;1;1;1;10;4;0
12049;;0;0;0;50000;16090010;-1;31000000;16090010;1500000;1500100;1500200;1500300;50000000;52000000;50010000;52020000;1032;-1;-1;-1;11008;11018;-1;-1;-1;-1;-1;-1;-1;-1;1025;1075;250;-1;10040;1410;-1;-1;-1;-1;23270;0;0;0;0;99;99;99;99;162;51;20;25;60;60;7;10;8;0;0;10;4;1;0;3;99;0;0;0;0;0;1;2;3;4;5;6;0;0;1;False;False;False;False;False;0;0;0;0;0;0;-1;24000000;130;150;100;101;102;103;1;99;1;1;1;1;10;4;0
12050;;0;0;0;50000;17050010;-1;31000000;17050010;1500000;1500100;1500200;1500300;50000000;52000000;50010000;52020000;1032;-1;-1;-1;11008;11018;-1;-1;-1;-1;-1;-1;-1;-1;1025;1075;250;-1;10040;1410;-1;-1;-1;-1;23270;0;0;0;0;99;99;99;99;162;42;21;20;40;50;7;50;11;0;0;10;4;1;0;3;99;0;0;0;0;0;1;2;3;4;5;6;0;0;1;False;False;False;False;False;0;0;0;0;0;0;-1;24000000;130;150;100;101;102;103;1;99;1;1;1;1;10;4;0
12051;;0;0;0;50000;19020010;-1;31000000;19020010;1500000;1500100;1500200;1500300;50000000;52000000;50010000;52020000;1032;-1;-1;-1;11008;11018;-1;-1;-1;-1;-1;-1;-1;-1;1025;1075;250;-1;10040;1410;-1;-1;-1;-1;23270;0;0;0;0;99;99;99;99;162;42;21;20;40;50;7;50;11;0;0;10;4;1;0;3;99;0;0;0;0;0;1;2;3;4;5;6;0;0;1;False;False;False;False;False;0;0;0;0;0;0;-1;24000000;130;150;100;101;102;103;1;99;1;1;1;1;10;4;0
12052;;0;0;0;50000;2060010;-1;31000000;2060010;1500000;1500100;1500200;1500300;50000000;52000000;50010000;52020000;1032;-1;-1;-1;11008;11018;-1;-1;-1;-1;-1;-1;-1;-1;1025;1075;250;-1;10040;1410;-1;-1;-1;-1;23270;0;0;0;0;99;99;99;99;162;56;20;30;30;60;7;30;8;0;0;10;4;1;0;3;99;0;0;0;0;0;1;2;3;4;5;6;0;0;1;False;False;False;False;False;0;0;0;0;0;0;-1;24000000;130;150;100;101;102;103;1;99;1;1;1;1;10;4;0
12053;;0;0;0;50000;2070010;-1;31000000;2070010;1500000;1500100;1500200;1500300;50000000;52000000;50010000;52020000;1032;-1;-1;-1;11008;11018;-1;-1;-1;-1;-1;-1;-1;-1;1025;1075;250;-1;10040;1410;-1;-1;-1;-1;23270;0;0;0;0;99;99;99;99;162;42;21;20;40;40;7;60;11;0;0;10;4;1;0;3;99;0;0;0;0;0;1;2;3;4;5;6;0;0;1;False;False;False;False;False;0;0;0;0;0;0;-1;24000000;130;150;100;101;102;103;1;99;1;1;1;1;10;4;0
12054;;0;0;0;50000;2110010;-1;31000000;2110010;1500000;1500100;1500200;1500300;50000000;52000000;50010000;52020000;1032;-1;-1;-1;11008;11018;-1;-1;-1;-1;-1;-1;-1;-1;1025;1075;250;-1;10040;1410;-1;-1;-1;-1;23270;0;0;0;0;99;99;99;99;162;62;31;20;15;15;7;80;11;0;0;10;4;1;0;3;99;0;0;0;0;0;1;2;3;4;5;6;0;0;1;False;False;False;False;False;0;0;0;0;0;0;-1;24000000;130;150;100;101;102;103;1;99;1;1;1;1;10;4;0
12055;;0;0;0;50000;2220010;-1;31000000;2220010;1500000;1500100;1500200;1500300;50000000;52000000;50010000;52020000;1032;-1;-1;-1;11008;11018;-1;-1;-1;-1;-1;-1;-1;-1;1025;1075;250;-1;10040;1410;-1;-1;-1;-1;23270;0;0;0;0;99;99;99;99;162;60;20;40;80;16;7;10;8;0;0;10;4;1;0;3;99;0;0;0;0;0;1;2;3;4;5;6;0;0;1;False;False;False;False;False;0;0;0;0;0;0;-1;24000000;130;150;100;101;102;103;1;99;1;1;1;1;10;4;0
12165;;0;0;0;50000;18100010;-1;31000000;18100010;1500000;1500100;1500200;1500300;50000000;52000000;50010000;52020000;1032;-1;-1;-1;11008;11018;-1;-1;-1;-1;-1;-1;-1;-1;1025;1075;250;-1;10040;1410;-1;-1;-1;-1;23270;0;0;0;0;99;99;99;99;162;47;28;20;40;40;48;7;11;0;0;10;4;1;0;3;99;0;0;0;0;0;1;2;3;4;5;6;0;0;1;False;False;False;False;False;0;0;0;0;0;0;-1;24000000;130;150;100;101;102;103;1;99;1;1;1;1;10;4;0
12166;;0;0;0;50000;18140010;-1;31000000;18140010;1500000;1500100;1500200;1500300;50000000;52000000;50010000;52020000;1032;-1;-1;-1;11008;11018;-1;-1;-1;-1;-1;-1;-1;-1;1025;1075;250;-1;10040;1410;-1;-1;-1;-1;23270;0;0;0;0;99;99;99;99;162;60;20;40;80;16;7;10;8;0;0;10;4;1;0;3;99;0;0;0;0;0;1;2;3;4;5;6;0;0;1;False;False;False;False;False;0;0;0;0;0;0;-1;24000000;130;150;100;101;102;103;1;99;1;1;1;1;10;4;0
12167;;0;0;0;50000;3210010;-1;31000000;3210010;1500000;1500100;1500200;1500300;50000000;52000000;50010000;52020000;1032;-1;-1;-1;11008;11018;-1;-1;-1;-1;-1;-1;-1;-1;1025;1075;250;-1;10040;1410;-1;-1;-1;-1;23270;0;0;0;0;99;99;99;99;162;42;21;20;50;20;7;70;11;0;0;10;4;1;0;3;99;0;0;0;0;0;1;2;3;4;5;6;0;0;1;False;False;False;False;False;0;0;0;0;0;0;-1;24000000;130;150;100;101;102;103;1;99;1;1;1;1;10;4;0
12168;;0;0;0;50000;8050010;-1;31000000;8050010;1500000;1500100;1500200;1500300;50000000;52000000;50010000;52020000;1032;-1;-1;-1;11008;11018;-1;-1;-1;-1;-1;-1;-1;-1;1025;1075;250;-1;10040;1410;-1;-1;-1;-1;23270;0;0;0;0;99;99;99;99;162;56;20;30;30;60;7;30;8;0;0;10;4;1;0;3;99;0;0;0;0;0;1;2;3;4;5;6;0;0;1;False;False;False;False;False;0;0;0;0;0;0;-1;24000000;130;150;100;101;102;103;1;99;1;1;1;1;10;4;0
12169;;0;0;0;50000;42000010;-1;31000000;42000010;1500000;1500100;1500200;1500300;51000000;52000000;51010000;52020000;1032;-1;-1;-1;11008;11018;-1;-1;-1;-1;-1;-1;-1;-1;1025;1075;250;-1;10040;1410;-1;-1;-1;-1;23270;0;0;0;0;99;99;99;99;162;51;20;25;60;60;7;10;8;0;0;10;4;1;0;3;99;0;0;0;0;0;1;2;3;4;5;6;0;0;1;False;False;False;False;False;0;0;0;0;0;0;-1;24000000;130;150;100;101;102;103;1;99;1;1;1;1;10;4;0
12170;;0;0;0;50000;4070010;-1;31000000;4070010;1500000;1500100;1500200;1500300;50000000;52000000;50010000;52020000;1032;-1;-1;-1;11008;11018;-1;-1;-1;-1;-1;-1;-1;-1;1025;1075;250;-1;10040;1410;-1;-1;-1;-1;23270;0;0;0;0;99;99;99;99;162;42;21;20;40;50;7;50;11;0;0;10;4;1;0;3;99;0;0;0;0;0;1;2;3;4;5;6;0;0;1;False;False;False;False;False;0;0;0;0;0;0;-1;24000000;130;150;100;101;102;103;1;99;1;1;1;1;10;4;0
12171;;0;0;0;50000;6000010;-1;31000000;6000010;1500000;1500100;1500200;1500300;50000000;52000000;50010000;52020000;1032;-1;-1;-1;11008;11018;-1;-1;-1;-1;-1;-1;-1;-1;1025;1075;250;-1;10040;1410;-1;-1;-1;-1;23270;0;0;0;0;99;99;99;99;162;51;20;25;60;60;7;10;8;0;0;10;4;1;0;3;99;0;0;0;0;0;1;2;3;4;5;6;0;0;1;False;False;False;False;False;0;0;0;0;0;0;-1;24000000;130;150;100;101;102;103;1;99;1;1;1;1;10;4;0
12172;;0;0;0;50000;7050010;-1;31000000;7050010;1500000;1500100;1500200;1500300;50000000;52000000;50010000;52020000;1032;-1;-1;-1;11008;11018;-1;-1;-1;-1;-1;-1;-1;-1;1025;1075;250;-1;10040;1410;-1;-1;-1;-1;23270;0;0;0;0;99;99;99;99;162;42;21;20;50;30;7;60;11;0;0;10;4;1;0;3;99;0;0;0;0;0;1;2;3;4;5;6;0;0;1;False;False;False;False;False;0;0;0;0;0;0;-1;24000000;130;150;100;101;102;103;1;99;1;1;1;1;10;4;0
12173;;0;0;0;50000;7070010;-1;31000000;7070010;1500000;1500100;1500200;1500300;50000000;52000000;50010000;52020000;1032;-1;-1;-1;11008;11018;-1;-1;-1;-1;-1;-1;-1;-1;1025;1075;250;-1;10040;1410;-1;-1;-1;-1;23270;0;0;0;0;99;99;99;99;162;47;28;20;24;44;60;7;11;0;0;10;4;1;0;3;99;0;0;0;0;0;1;2;3;4;5;6;0;0;1;False;False;False;False;False;0;0;0;0;0;0;-1;24000000;130;150;100;101;102;103;1;99;1;1;1;1;10;4;0
12174;;0;0;0;50000;7100010;-1;31000000;7100010;1500000;1500100;1500200;1500300;50000000;52000000;50010000;52020000;1032;-1;-1;-1;11008;11018;-1;-1;-1;-1;-1;-1;-1;-1;1025;1075;250;-1;10040;1410;-1;-1;-1;-1;23270;0;0;0;0;99;99;99;99;162;42;21;20;40;50;7;50;11;0;0;10;4;1;0;3;99;0;0;0;0;0;1;2;3;4;5;6;0;0;1;False;False;False;False;False;0;0;0;0;0;0;-1;24000000;130;150;100;101;102;103;1;99;1;1;1;1;10;4;0
12175;;0;0;0;50000;8030010;-1;31000000;8030010;1500000;1500100;1500200;1500300;50000000;52000000;50010000;52020000;1032;-1;-1;-1;11008;11018;-1;-1;-1;-1;-1;-1;-1;-1;1025;1075;250;-1;10040;1410;-1;-1;-1;-1;23270;0;0;0;0;99;99;99;99;162;56;20;30;30;60;7;30;8;0;0;10;4;1;0;3;99;0;0;0;0;0;1;2;3;4;5;6;0;0;1;False;False;False;False;False;0;0;0;0;0;0;-1;24000000;130;150;100;101;102;103;1;99;1;1;1;1;10;4;0
12176;;0;0;0;50000;8040010;-1;31000000;8040010;1500000;1500100;1500200;1500300;50000000;52000000;50010000;52020000;1032;-1;-1;-1;11008;11018;-1;-1;-1;-1;-1;-1;-1;-1;1025;1075;250;-1;10040;1410;-1;-1;-1;-1;23270;0;0;0;0;99;99;99;99;162;42;21;20;60;20;7;60;11;0;0;10;4;1;0;3;99;0;0;0;0;0;1;2;3;4;5;6;0;0;1;False;False;False;False;False;0;0;0;0;0;0;-1;24000000;130;150;100;101;102;103;1;99;1;1;1;1;10;4;0
12177;;0;0;0;50000;9040010;-1;31000000;9040010;1500000;1500100;1500200;1500300;50000000;52000000;50010000;52020000;1032;-1;-1;-1;11008;11018;-1;-1;-1;-1;-1;-1;-1;-1;1025;1075;250;-1;10040;1410;-1;-1;-1;-1;23270;0;0;0;0;99;99;99;99;162;56;20;30;30;60;7;30;8;0;0;10;4;1;0;3;99;0;0;0;0;0;1;2;3;4;5;6;0;0;1;False;False;False;False;False;0;0;0;0;0;0;-1;24000000;130;150;100;101;102;103;1;99;1;1;1;1;10;4;0
12178;;0;0;0;50000;9060010;-1;31000000;9060010;1500000;1500100;1500200;1500300;50000000;52000000;50010000;52020000;1032;-1;-1;-1;11008;11018;-1;-1;-1;-1;-1;-1;-1;-1;1025;1075;250;-1;10040;1410;-1;-1;-1;-1;23270;0;0;0;0;99;99;99;99;162;47;28;20;24;44;60;7;11;0;0;10;4;1;0;3;99;0;0;0;0;0;1;2;3;4;5;6;0;0;1;False;False;False;False;False;0;0;0;0;0;0;-1;24000000;130;150;100;101;102;103;1;99;1;1;1;1;10;4;0
12179;;0;0;0;50000;10050010;-1;31000000;10050010;1500000;1500100;1500200;1500300;50000000;52000000;50010000;52020000;1032;-1;-1;-1;11008;11018;-1;-1;-1;-1;-1;-1;-1;-1;1025;1075;250;-1;10040;1410;-1;-1;-1;-1;23270;0;0;0;0;99;99;99;99;162;42;21;20;40;60;7;40;11;0;0;10;4;1;0;3;99;0;0;0;0;0;1;2;3;4;5;6;0;0;1;False;False;False;False;False;0;0;0;0;0;0;-1;24000000;130;150;100;101;102;103;1;99;1;1;1;1;10;4;0
12182;;0;0;0;50000;11110010;-1;31000000;11110010;1500000;1500100;1500200;1500300;50000000;52000000;50010000;52020000;1032;-1;-1;-1;11008;11018;-1;-1;-1;-1;-1;-1;-1;-1;1025;1075;250;-1;10040;1410;-1;-1;-1;-1;23270;0;0;0;0;99;99;99;99;162;47;28;20;24;44;60;7;11;0;0;10;4;1;0;3;99;0;0;0;0;0;1;2;3;4;5;6;0;0;1;False;False;False;False;False;0;0;0;0;0;0;-1;24000000;130;150;100;101;102;103;1;99;1;1;1;1;10;4;0
12183;;0;0;0;50000;12200010;-1;31000000;12200010;1500000;1500100;1500200;1500300;50000000;52000000;50010000;52020000;1032;-1;-1;-1;11008;11018;-1;-1;-1;-1;-1;-1;-1;-1;1025;1075;250;-1;10040;1410;-1;-1;-1;-1;23270;0;0;0;0;99;99;99;99;162;42;21;20;50;30;7;60;11;0;0;10;4;1;0;3;99;0;0;0;0;0;1;2;3;4;5;6;0;0;1;False;False;False;False;False;0;0;0;0;0;0;-1;24000000;130;150;100;101;102;103;1;99;1;1;1;1;10;4;0
12184;;0;0;0;50000;13020010;-1;31000000;13020010;1500000;1500100;1500200;1500300;50000000;52000000;50010000;52020000;1032;-1;-1;-1;11008;11018;-1;-1;-1;-1;-1;-1;-1;-1;1025;1075;250;-1;10040;1410;-1;-1;-1;-1;23270;0;0;0;0;99;99;99;99;162;47;28;20;24;54;50;7;11;0;0;10;4;1;0;3;99;0;0;0;0;0;1;2;3;4;5;6;0;0;1;False;False;False;False;False;0;0;0;0;0;0;-1;24000000;130;150;100;101;102;103;1;99;1;1;1;1;10;4;0
12185;;0;0;0;50000;14120010;-1;31000000;14120010;1500000;1500100;1500200;1500300;50000000;52000000;50010000;52020000;1032;-1;-1;-1;11008;11018;-1;-1;-1;-1;-1;-1;-1;-1;1025;1075;250;-1;10040;1410;-1;-1;-1;-1;23270;0;0;0;0;99;99;99;99;162;60;20;40;50;16;37;10;8;0;0;10;4;1;0;3;99;0;0;0;0;0;1;2;3;4;5;6;0;0;1;False;False;False;False;False;0;0;0;0;0;0;-1;24000000;130;150;100;101;102;103;1;99;1;1;1;1;10;4;0
12186;;0;0;0;50000;14140010;-1;31000000;14140010;1500000;1500100;1500200;1500300;50000000;52000000;50010000;52020000;1032;-1;-1;-1;11008;11018;-1;-1;-1;-1;-1;-1;-1;-1;1025;1075;250;-1;10040;1410;-1;-1;-1;-1;23270;0;0;0;0;99;99;99;99;162;51;20;25;70;50;7;10;8;0;0;10;4;1;0;3;99;0;0;0;0;0;1;2;3;4;5;6;0;0;1;False;False;False;False;False;0;0;0;0;0;0;-1;24000000;130;150;100;101;102;103;1;99;1;1;1;1;10;4;0
12187;;0;0;0;50000;16040010;-1;31000000;16040010;1500000;1500100;1500200;1500300;50000000;52000000;50010000;52020000;1032;-1;-1;-1;11008;11018;-1;-1;-1;-1;-1;-1;-1;-1;1025;1075;250;-1;10040;1410;-1;-1;-1;-1;23270;0;0;0;0;99;99;99;99;162;51;20;25;50;50;7;30;8;0;0;10;4;1;0;3;99;0;0;0;0;0;1;2;3;4;5;6;0;0;1;False;False;False;False;False;0;0;0;0;0;0;-1;24000000;130;150;100;101;102;103;1;99;1;1;1;1;10;4;0
12188;;0;0;0;50000;17030010;-1;31000000;17030010;1500000;1500100;1500200;1500300;50000000;52000000;50010000;52020000;1032;-1;-1;-1;11008;11018;-1;-1;-1;-1;-1;-1;-1;-1;1025;1075;250;-1;10040;1410;-1;-1;-1;-1;23270;0;0;0;0;99;99;99;99;162;60;20;40;80;16;7;10;8;0;0;10;4;1;0;3;99;0;0;0;0;0;1;2;3;4;5;6;0;0;1;False;False;False;False;False;0;0;0;0;0;0;-1;24000000;130;150;100;101;102;103;1;99;1;1;1;1;10;4;0
12189;;0;0;0;50000;19060010;-1;31000000;19060010;1500000;1500100;1500200;1500300;50000000;52000000;50010000;52020000;1032;-1;-1;-1;11008;11018;-1;-1;-1;-1;-1;-1;-1;-1;1025;1075;250;-1;10040;1410;-1;-1;-1;-1;23270;0;0;0;0;99;99;99;99;162;42;21;20;20;60;7;60;11;0;0;10;4;1;0;3;99;0;0;0;0;0;1;2;3;4;5;6;0;0;1;False;False;False;False;False;0;0;0;0;0;0;-1;24000000;130;150;100;101;102;103;1;99;1;1;1;1;10;4;0
12190;;0;0;0;50000;21120010;-1;31000000;21120010;1500000;1500100;1500200;1500300;50000000;52000000;50010000;52020000;1032;-1;-1;-1;11008;11018;-1;-1;-1;-1;-1;-1;-1;-1;1025;1075;250;-1;10040;1410;-1;-1;-1;-1;23270;0;0;0;0;99;99;99;99;162;51;20;25;60;60;7;10;8;0;0;10;4;1;0;3;99;0;0;0;0;0;1;2;3;4;5;6;0;0;1;False;False;False;False;False;0;0;0;0;0;0;-1;24000000;130;150;100;101;102;103;1;99;1;1;1;1;10;4;0
12191;;0;0;0;50000;21130010;-1;31000000;21130010;1500000;1500100;1500200;1500300;50000000;52000000;50010000;52020000;1032;-1;-1;-1;11008;11018;-1;-1;-1;-1;-1;-1;-1;-1;1025;1075;250;-1;10040;1410;-1;-1;-1;-1;23270;0;0;0;0;99;99;99;99;162;62;31;20;15;15;7;80;11;0;0;10;4;1;0;3;99;0;0;0;0;0;1;2;3;4;5;6;0;0;1;False;False;False;False;False;0;0;0;0;0;0;-1;24000000;130;150;100;101;102;103;1;99;1;1;1;1;10;4;0
12192;;0;0;0;50000;23010010;-1;31000000;23010010;1500000;1500100;1500200;1500300;50000000;52000000;50010000;52020000;1032;-1;-1;-1;11008;11018;-1;-1;-1;-1;-1;-1;-1;-1;1025;1075;250;-1;10040;1410;-1;-1;-1;-1;23270;0;0;0;0;99;99;99;99;162;60;20;40;80;16;7;10;8;0;0;10;4;1;0;3;99;0;0;0;0;0;1;2;3;4;5;6;0;0;1;False;False;False;False;False;0;0;0;0;0;0;-1;24000000;130;150;100;101;102;103;1;99;1;1;1;1;10;4;0
12193;;0;0;0;50000;23070010;-1;31000000;23070010;1500000;1500100;1500200;1500300;50000000;52000000;50010000;52020000;1032;-1;-1;-1;11008;11018;-1;-1;-1;-1;-1;-1;-1;-1;1025;1075;250;-1;10040;1410;-1;-1;-1;-1;23270;0;0;0;0;99;99;99;99;162;52;21;20;60;20;7;50;11;0;0;10;4;1;0;3;99;0;0;0;0;0;1;2;3;4;5;6;0;0;1;False;False;False;False;False;0;0;0;0;0;0;-1;24000000;130;150;100;101;102;103;1;99;1;1;1;1;10;4;0
12194;;0;0;0;50000;23080010;-1;31000000;23080010;1500000;1500100;1500200;1500300;50000000;52000000;50010000;52020000;1032;-1;-1;-1;11008;11018;-1;-1;-1;-1;-1;-1;-1;-1;1025;1075;250;-1;10040;1410;-1;-1;-1;-1;23270;0;0;0;0;99;99;99;99;162;51;20;25;50;50;27;10;8;0;0;10;4;1;0;3;99;0;0;0;0;0;1;2;3;4;5;6;0;0;1;False;False;False;False;False;0;0;0;0;0;0;-1;24000000;130;150;100;101;102;103;1;99;1;1;1;1;10;4;0
12195;;0;0;0;50000;24040010;-1;31000000;24040010;1500000;1500100;1500200;1500300;50000000;52000000;50010000;52020000;1032;-1;-1;-1;11008;11018;-1;-1;-1;-1;-1;-1;-1;-1;1025;1075;250;-1;10040;1410;-1;-1;-1;-1;23270;0;0;0;0;99;99;99;99;162;42;21;20;40;60;7;40;11;0;0;10;4;1;0;3;99;0;0;0;0;0;1;2;3;4;5;6;0;0;1;False;False;False;False;False;0;0;0;0;0;0;-1;24000000;130;150;100;101;102;103;1;99;1;1;1;1;10;4;0
12196;;0;0;0;50000;32080010;-1;31000000;32080010;1500000;1500100;1500200;1500300;50000000;52000000;50010000;52020000;1032;-1;-1;-1;11008;11018;-1;-1;-1;-1;-1;-1;-1;-1;1025;1075;250;-1;10040;1410;-1;-1;-1;-1;23270;0;0;0;0;99;99;99;99;162;52;21;20;60;20;7;50;11;0;0;10;4;1;0;3;99;0;0;0;0;0;1;2;3;4;5;6;0;0;1;False;False;False;False;False;0;0;0;0;0;0;-1;24000000;130;150;100;101;102;103;1;99;1;1;1;1;10;4;0
