Row ID;Row Name;disableParam_NT;sortId;wanderingEquipId;resistSleep;resistMadness;saDurability;toughnessCorrectRate;fixPrice;basicPrice;sellValue;weight;residentSpEffectId;residentSpEffectId2;residentSpEffectId3;materialSetId;partsDamageRate;corectSARecover;originEquipPro;originEquipPro1;originEquipPro2;originEquipPro3;originEquipPro4;originEquipPro5;originEquipPro6;originEquipPro7;originEquipPro8;originEquipPro9;originEquipPro10;originEquipPro11;originEquipPro12;originEquipPro13;originEquipPro14;originEquipPro15;faceScaleM_ScaleX;faceScaleM_ScaleZ;faceScaleM_MaxX;faceScaleM_MaxZ;faceScaleF_ScaleX;faceScaleF_ScaleZ;faceScaleF_MaxX;faceScaleF_MaxZ;qwcId;equipModelId;iconIdM;iconIdF;knockBack;knockbackBounceRate;durability;durabilityMax;defFlickPower;defensePhysics;defenseMagic;defenseFire;defenseThunder;defenseSlash;defenseBlow;defenseThrust;resistPoison;resistDisease;resistBlood;resistCurse;reinforceTypeId;trophySGradeId;shopLv;knockbackParamId;flickDamageCutRate;equipModelCategory;equipModelGender;protectorCategory;rarity;sortGroupId;partsDmgType;isDeposit;headEquip;bodyEquip;armEquip;legEquip;useFaceScale;isSkipWeakDamageAnim;defenseMaterialVariationValue_Weak;autoFootEffectDecalBaseId2;autoFootEffectDecalBaseId3;defenseMaterialVariationValue;isDiscard;isDrop;disableMultiDropShare;simpleModelForDlc;showLogCondType;showDialogCondType;neutralDamageCutRate;slashDamageCutRate;blowDamageCutRate;thrustDamageCutRate;magicDamageCutRate;fireDamageCutRate;thunderDamageCutRate;defenseMaterialSfx1;defenseMaterialSfx_Weak1;defenseMaterial1;defenseMaterial_Weak1;defenseMaterialSfx2;defenseMaterialSfx_Weak2;footMaterialSe;defenseMaterial_Weak2;autoFootEffectDecalBaseId1;toughnessDamageCutRate;toughnessRecoverCorrection;darkDamageCutRate;defenseDark;postureControlId;saleValue;resistFreeze;invisibleFlag_SexVer00;invisibleFlag_SexVer01;invisibleFlag_SexVer02;invisibleFlag_SexVer03;invisibleFlag_SexVer04;invisibleFlag_SexVer05;invisibleFlag_SexVer06;invisibleFlag_SexVer07;invisibleFlag_SexVer08;invisibleFlag_SexVer09;invisibleFlag_SexVer10;invisibleFlag_SexVer11;invisibleFlag_SexVer12;invisibleFlag_SexVer13;invisibleFlag_SexVer14;invisibleFlag_SexVer15;invisibleFlag_SexVer16;invisibleFlag_SexVer17;invisibleFlag_SexVer18;invisibleFlag_SexVer19;invisibleFlag_SexVer20;invisibleFlag_SexVer21;invisibleFlag_SexVer22;invisibleFlag_SexVer23;invisibleFlag_SexVer24;invisibleFlag_SexVer25;invisibleFlag_SexVer26;invisibleFlag_SexVer27;invisibleFlag_SexVer28;invisibleFlag_SexVer29;invisibleFlag_SexVer30;invisibleFlag_SexVer31;invisibleFlag_SexVer32;invisibleFlag_SexVer33;invisibleFlag_SexVer34;invisibleFlag_SexVer35;invisibleFlag_SexVer36;invisibleFlag_SexVer37;invisibleFlag_SexVer38;invisibleFlag_SexVer39;invisibleFlag_SexVer40;invisibleFlag_SexVer41;invisibleFlag_SexVer42;invisibleFlag_SexVer43;invisibleFlag_SexVer44;invisibleFlag_SexVer45;invisibleFlag_SexVer46;invisibleFlag_SexVer47;invisibleFlag_SexVer48;invisibleFlag_SexVer49;invisibleFlag_SexVer50;invisibleFlag_SexVer51;invisibleFlag_SexVer52;invisibleFlag_SexVer53;invisibleFlag_SexVer54;invisibleFlag_SexVer55;invisibleFlag_SexVer56;invisibleFlag_SexVer57;invisibleFlag_SexVer58;invisibleFlag_SexVer59;invisibleFlag_SexVer60;invisibleFlag_SexVer61;invisibleFlag_SexVer62;invisibleFlag_SexVer63;invisibleFlag_SexVer64;invisibleFlag_SexVer65;invisibleFlag_SexVer66;invisibleFlag_SexVer67;invisibleFlag_SexVer68;invisibleFlag_SexVer69;invisibleFlag_SexVer70;invisibleFlag_SexVer71;invisibleFlag_SexVer72;invisibleFlag_SexVer73;invisibleFlag_SexVer74;invisibleFlag_SexVer75;invisibleFlag_SexVer76;invisibleFlag_SexVer77;invisibleFlag_SexVer78;invisibleFlag_SexVer79;invisibleFlag_SexVer80;invisibleFlag_SexVer81;invisibleFlag_SexVer82;invisibleFlag_SexVer83;invisibleFlag_SexVer84;invisibleFlag_SexVer85;invisibleFlag_SexVer86;invisibleFlag_SexVer87;invisibleFlag_SexVer88;invisibleFlag_SexVer89;invisibleFlag_SexVer90;invisibleFlag_SexVer91;invisibleFlag_SexVer92;invisibleFlag_SexVer93;invisibleFlag_SexVer94;invisibleFlag_SexVer95
991100;Errant Sorcerer Robe (Altered);1;601070;0;62;62;100;0.001;1150;0;500;3.2;-1;-1;-1;7000;1;-0.4;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;1;1;1;1;1;1;1;1;-1;1511;14671;14671;0;0;0;0;0;0;0;0;0;0;0;0;31;31;20;66;0;-1;-1;1;0;2;4;1;1;20;0;1;0;1;0;0;0;0;0;-1;-1;0;1;1;0;0;1;2;0.973;0.947;0.973;0.973;0.872;0.876;0.881;109;50;113;50;113;139;139;139;-1;1;0;0.872;0;0;0;20;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;0;1;0;1;1;0;1;1;1;0;1;1;1;1;1;1;1;0;0;0;0;0;0;1;0;1;1;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
992000;;1;999999;0;39;39;0;0.002;1050;0;500;3;-1;-1;-1;7000;1.5;0;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;1;1;1;1;1;1;1;1;-1;1510;14660;14660;0;0;0;0;0;0;0;0;0;0;0;0;20;20;11;42;0;-1;-1;1;0;5;4;0;1;255;0;1;1;0;0;0;1;0;0;-1;-1;0;1;0;0;0;1;2;0.977;0.972;0.977;0.977;0.951;0.953;0.954;109;110;108;110;108;139;139;139;-1;1;0;0.951;0;0;0;11;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;1;1;0;0;0;0;0;1;0;0;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
1000000;Haima Glintstone Crown;1;501070;0;33;33;0;0.002;1050;0;500;2.7;6100000;-1;-1;7000;1.5;0;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;1;1;1;1;1;1;1;1;-1;1520;14680;14680;0;0;0;0;0;0;0;0;0;0;0;0;22;22;11;39;0;-1;-1;1;0;5;4;0;2;20;0;1;1;0;0;0;1;0;0;-1;-1;0;1;1;0;0;1;2;0.977;0.979;0.975;0.977;0.952;0.955;0.954;109;110;108;110;108;139;139;139;-1;1;0;0.954;0;0;0;11;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;1;1;0;0;0;0;0;1;1;0;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
1000100;Battlemage Robe;1;601050;0;63;63;100;0.002;1150;0;500;4.1;-1;-1;-1;7000;1;-0.4;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;1;1;1;1;1;1;1;1;-1;1520;14681;14681;0;0;0;0;0;0;0;0;0;0;0;0;42;42;23;71;0;-1;-1;1;0;2;4;1;1;20;0;1;0;1;0;0;0;0;0;-1;-1;0;1;1;0;0;1;2;0.947;0.958;0.939;0.947;0.87;0.881;0.876;109;50;113;50;113;139;139;139;-1;1;0;0.874;0;0;0;23;0;0;0;0;0;1;1;1;1;0;0;0;0;0;0;0;0;0;1;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;1;0;1;1;0;1;1;1;1;0;1;1;1;1;1;1;1;0;0;0;0;0;0;1;0;1;1;0;0;0;1;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
1000200;Battlemage Manchettes;1;701020;0;20;20;0;0;1150;0;500;1.1;-1;-1;-1;7000;1.1;0;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;1;1;1;1;1;1;1;1;-1;1520;14682;14682;0;0;0;0;0;0;0;0;0;0;0;0;13;13;7;22;0;-1;-1;1;0;1;4;2;1;20;0;1;0;0;1;0;0;0;0;-1;-1;0;1;1;0;0;1;2;0.99;0.994;0.987;0.99;0.968;0.972;0.971;109;50;108;50;108;139;139;139;-1;1;0;0.969;0;0;0;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
1000300;Battlemage Legwraps;1;801020;0;39;39;0;0.001;1250;0;500;2.5;-1;-1;-1;7000;1.1;0;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;1;1;1;1;1;1;1;1;-1;1520;14683;14683;0;0;0;0;0;0;0;0;0;0;0;0;26;26;14;44;0;-1;-1;1;0;6;4;3;1;20;0;1;0;0;0;1;0;0;0;-1;-1;0;1;1;0;0;1;2;0.97;0.977;0.966;0.97;0.926;0.932;0.929;109;50;113;50;113;139;139;139;111;1;0;0.928;0;0;0;14;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
1010000;Snow Witch Hat;1;501170;0;31;31;0;0.001;1050;0;1000;2.2;6101000;-1;-1;7000;1.5;0;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;1;1;1;1;1;1;1;1;-1;2200;14740;14740;0;0;0;0;0;0;0;0;0;0;0;0;16;16;14;31;0;-1;-1;1;0;5;4;0;2;20;0;1;1;0;0;0;1;0;0;-1;-1;0;1;1;0;0;1;2;0.982;0.979;0.979;0.986;0.954;0.954;0.954;109;110;113;110;113;139;139;139;-1;1;0;0.954;0;0;0;14;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;1;1;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
1010100;Snow Witch Robe;1;601170;0;71;71;100;0.002;1150;0;1000;5.5;-1;-1;-1;7000;1;-0.4;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;1;1;1;1;1;1;1;1;-1;2200;14741;14741;0;0;0;0;0;0;0;0;0;0;0;0;38;38;32;71;0;-1;-1;1;0;2;3;1;2;20;0;1;0;1;0;0;0;0;0;-1;-1;0;1;1;0;0;1;2;0.943;0.935;0.935;0.954;0.866;0.866;0.868;109;50;113;50;113;139;139;139;-1;1;0;0.866;0;0;0;32;0;0;0;0;0;0;1;1;1;0;0;0;0;0;0;0;0;0;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;0;1;1;1;0;1;1;1;0;1;0;1;1;1;0;1;0;0;0;0;0;0;1;1;1;0;1;0;0;1;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
1010300;Snow Witch Skirt;1;801090;0;44;44;0;0.001;1250;0;1000;3.1;-1;-1;-1;7000;1.1;0;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;1;1;1;1;1;1;1;1;-1;2200;14743;14743;0;0;0;0;0;0;0;0;0;0;0;0;24;24;20;44;0;-1;-1;1;0;6;4;3;2;20;0;1;0;0;0;1;0;0;0;-1;-1;0;1;1;0;0;1;2;0.97;0.966;0.966;0.977;0.926;0.926;0.927;109;50;113;50;113;139;109;139;111;1;0;0.926;0;0;0;20;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
1011100;Snow Witch Robe (Altered);1;601180;0;57;57;100;0;1150;0;1000;4.6;-1;-1;-1;7000;1;-0.4;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;1;1;1;1;1;1;1;1;-1;2201;14751;14751;0;0;0;0;0;0;0;0;0;0;0;0;32;32;25;57;0;-1;-1;1;0;2;3;1;2;20;0;1;0;1;0;0;0;0;0;-1;-1;0;1;1;0;0;1;2;0.954;0.943;0.943;0.969;0.868;0.868;0.87;109;50;113;50;113;139;139;139;-1;1;0;0.868;0;0;0;25;0;0;0;0;0;0;1;1;1;0;0;0;0;0;0;0;0;0;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;0;1;0;1;1;1;1;1;0;1;0;1;1;1;0;1;0;0;0;0;0;0;0;1;1;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
1020100;Traveler's Clothes;1;600010;0;67;67;100;0.002;1150;0;100;4.1;-1;-1;-1;7000;1;-0.4;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;1;1;1;1;1;1;1;1;-1;2210;14761;14761;0;0;0;0;0;0;0;0;0;0;0;0;35;35;24;67;0;-1;-1;1;0;2;3;1;1;10;0;1;0;1;0;0;0;0;0;-1;-1;0;1;1;0;0;1;2;0.939;0.958;0.947;0.973;0.867;0.874;0.872;109;50;113;50;113;139;139;139;-1;1;0;0.876;0;0;0;24;0;0;0;0;0;1;1;1;1;1;0;0;0;0;0;0;0;0;1;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;1;0;1;0;1;1;1;1;1;0;1;0;1;1;1;0;1;0;0;0;0;0;0;1;0;1;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
1020200;Traveler's Manchettes;1;700000;0;25;25;0;0.001;1150;0;100;1.7;-1;-1;-1;7000;1.1;0;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;1;1;1;1;1;1;1;1;-1;2210;14762;14762;0;0;0;0;0;0;0;0;0;0;0;0;13;13;8;25;0;-1;-1;1;0;1;4;2;1;10;0;1;0;0;1;0;0;0;0;-1;-1;0;1;1;0;0;1;2;0.984;0.987;0.985;0.99;0.967;0.968;0.968;109;50;108;50;108;139;139;139;-1;1;0;0.969;0;0;0;8;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
1020300;Traveler's Boots;1;800010;0;47;47;0;0.001;1250;0;100;3.1;-1;-1;-1;7000;1.1;0;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;1;1;1;1;1;1;1;1;-1;2210;14763;14763;0;0;0;0;0;0;0;0;0;0;0;0;24;24;15;47;0;-1;-1;1;0;6;4;3;1;10;0;1;0;0;0;1;0;0;0;-1;-1;0;1;1;0;0;1;2;0.962;0.97;0.966;0.977;0.923;0.927;0.926;109;50;108;50;108;139;139;139;111;1;0;0.928;0;0;0;15;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;1;1;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
1030000;Juvenile Scholar Cap;1;501010;0;26;26;0;0;1050;0;500;1.4;-1;-1;-1;7000;1.5;0;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;1;1;1;1;1;1;1;1;-1;2220;14770;14770;0;0;0;0;0;0;0;0;0;0;0;0;15;15;10;29;0;-1;-1;1;0;5;4;0;1;20;0;1;1;0;0;0;1;0;0;-1;-1;0;1;1;0;0;1;2;0.986;0.982;0.982;0.986;0.955;0.96;0.958;109;110;113;110;113;139;139;139;-1;1;0;0.956;0;0;0;10;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;1;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
1030100;Juvenile Scholar Robe;1;601020;0;63;63;100;0.001;1150;0;500;4.1;-1;-1;-1;7000;1;-0.4;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;1;1;1;1;1;1;1;1;-1;2220;14771;14771;0;0;0;0;0;0;0;0;0;0;0;0;38;38;25;71;0;-1;-1;1;0;2;4;1;1;20;0;1;0;1;0;0;0;0;0;-1;-1;0;1;1;0;0;1;2;0.947;0.939;0.939;0.947;0.872;0.881;0.876;109;50;113;50;113;139;139;139;-1;1;0;0.874;0;0;0;25;0;0;0;0;0;1;1;1;1;1;1;0;0;0;0;0;0;0;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;0;0;1;1;1;0;1;1;1;0;1;1;1;1;1;1;1;0;0;0;0;0;0;1;1;1;0;0;0;0;1;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
1040000;Radiant Gold Mask;1;501240;0;33;33;0;0.001;1050;0;500;2.2;6104000;-1;-1;7000;1.5;0;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;1;1;1;1;1;1;1;1;-1;2230;14780;14780;0;0;0;0;0;0;0;0;0;0;0;0;22;22;9;33;0;-1;-1;1;0;5;4;0;2;20;0;1;1;0;0;0;1;0;0;-1;-1;0;1;1;0;0;1;2;0.977;0.979;0.979;0.986;0.954;0.955;0.954;109;110;108;110;108;139;139;139;-1;1;0;0.952;0;0;0;9;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
1040100;Goldmask's Rags;1;601300;0;60;60;100;0.001;1150;0;500;2.4;-1;-1;-1;7000;1;-0.4;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;1;1;1;1;1;1;1;1;-1;2230;14781;14781;0;0;0;0;0;0;0;0;0;0;0;0;38;38;11;60;0;-1;-1;1;0;2;3;1;2;20;0;1;0;1;0;0;0;0;0;-1;-1;0;1;1;0;0;1;2;0.958;0.973;0.973;0.994;0.881;0.886;0.881;109;50;113;50;113;139;139;139;-1;1;0;0.872;0;0;0;11;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;0;1;0;1;1;1;0;0;1;0;1;0;1;0;1;0;0;0;0;0;0;0;0;1;1;1;0;0;0;1;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
1040200;Gold Bracelets;1;701110;0;20;20;0;0;1150;0;500;0.8;-1;-1;-1;7000;1.1;0;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;1;1;1;1;1;1;1;1;-1;2230;14782;14782;0;0;0;0;0;0;0;0;0;0;0;0;13;13;4;20;0;-1;-1;1;0;1;4;2;2;20;0;1;0;0;1;0;0;0;0;-1;-1;0;1;1;0;0;1;2;0.99;0.994;0.994;0.999;0.971;0.972;0.971;109;50;109;50;139;139;139;139;-1;1;0;0.968;0;0;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
1040300;Gold Waistwrap;1;801140;0;56;56;0;0.003;1250;0;500;4.4;-1;-1;-1;7000;1.1;0;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;1;1;1;1;1;1;1;1;-1;2230;14783;14783;0;0;0;0;0;0;0;0;0;0;0;0;35;35;15;56;0;-1;-1;1;0;6;3;3;2;20;0;1;0;0;0;1;0;0;0;-1;-1;0;1;1;0;0;1;2;0.96;0.962;0.962;0.97;0.924;0.926;0.924;109;50;109;50;139;139;139;139;111;1;0;0.919;0;0;0;15;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
1050100;Fell Omen Cloak;1;602150;0;71;71;100;0.002;1150;0;2000;5.1;-1;-1;-1;7000;1;-0.4;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;1;1;1;1;1;1;1;1;-1;2240;14791;14791;0;0;0;0;0;0;0;0;0;0;0;0;42;42;25;83;0;-1;-1;1;0;2;3;1;2;30;0;1;0;1;0;0;0;0;0;-1;-1;0;1;1;0;0;1;2;0.939;0.933;0.933;0.939;0.87;0.876;0.874;109;50;113;50;113;139;139;139;-1;1;0;0.872;0;0;0;25;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;0;1;1;1;1;0;0;0;1;0;1;0;1;0;1;1;0;0;0;0;0;0;1;1;1;0;0;0;0;1;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
1060000;Albinauric Mask;1;503170;0;10;10;0;0.003;1050;0;100;3.8;6106000;-1;-1;7000;1.5;0;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;1;1;1;1;1;1;1;1;-1;2250;14800;14800;0;0;0;0;0;0;0;0;0;0;0;0;12;12;23;10;0;-1;-1;1;0;5;4;0;2;40;0;1;1;0;0;0;1;0;0;-1;-1;1;1;1;0;0;1;2;0.96;0.96;0.969;0.962;0.975;0.969;0.979;109;110;109;110;145;139;139;139;-1;1;0;0.975;0;0;0;23;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;1;1;0;0;0;0;0;1;1;0;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
1060100;Dirty Chainmail;1;605010;0;21;21;100;0.014;1150;0;100;8.8;-1;-1;-1;7000;1;-0.4;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;1;1;1;1;1;1;1;1;-1;2250;14801;14801;0;0;0;0;0;0;0;0;0;0;0;0;25;25;50;21;0;-1;-1;1;0;2;4;1;1;60;0;1;0;1;0;0;0;0;0;-1;-1;0;1;1;0;0;1;2;0.886;0.881;0.912;0.886;0.92;0.912;0.939;109;50;144;50;144;139;139;139;-1;1;0;0.92;0;0;0;50;0;0;0;0;0;0;1;1;1;1;0;0;0;0;0;0;0;0;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;0;1;1;1;0;1;1;0;1;0;1;1;1;1;0;1;0;0;0;0;0;0;1;1;1;0;1;0;0;1;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
1070000;Zamor Mask;1;506190;0;5;5;0;0.004;1050;0;500;3.8;-1;-1;-1;7000;1.5;0;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;1;1;1;1;1;1;1;1;-1;2260;14810;14810;0;0;0;0;0;0;0;0;0;0;0;0;9;9;27;8;0;-1;-1;1;0;5;4;0;2;70;0;1;1;0;0;0;1;0;0;-1;-1;0;1;1;0;0;1;2;0.958;0.956;0.966;0.962;0.969;0.969;0.979;109;110;108;110;108;139;139;139;-1;1;0;0.972;0;0;0;27;1;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;1;1;0;0;0;0;0;1;1;0;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
1070100;Zamor Armor;1;606140;0;11;11;100;0.014;1150;0;500;8.8;-1;-1;-1;7000;1;-0.4;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;1;1;1;1;1;1;1;1;-1;2260;14811;14811;0;0;0;0;0;0;0;0;0;0;0;0;21;21;63;18;0;-1;-1;1;0;2;4;1;2;70;0;1;0;1;0;0;0;0;0;-1;-1;0;1;1;0;0;1;2;0.881;0.876;0.905;0.891;0.912;0.912;0.939;109;50;144;50;144;139;139;139;-1;1;0;0.92;0;0;0;63;0;0;0;0;0;1;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;0;0;1;1;1;0;1;1;1;0;1;0;1;1;1;0;1;0;0;0;0;0;0;1;0;1;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
