Row ID;Row Name;Random Slot [0];Random Slot [1];Random Slot [2];Random Slot [3];Random Slot [4];Random Slot [5];Random Slot [6];Random Slot [7];Random Slot [8];Random Slot [9];Random Slot [10];Random Slot [11];Random Slot [12]
604857005;;8;4;145;128;0;128;90;1;33;96;0;38;0
604857006;;193;0;26;8;0;0;32;0;0;128;1;5;0
604857007;;2;6;34;66;36;104;32;160;80;16;38;0;0
604857008;;34;129;0;12;64;88;152;64;6;134;128;128;9
604857009;;4;40;32;16;129;4;0;66;16;9;74;80;9
604857010;;36;64;73;33;0;17;2;12;44;32;16;8;0
604857011;;120;80;240;164;5;31;128;33;0;162;192;224;9
604857012;;6;163;10;64;80;160;78;136;82;24;22;19;6
604857013;;129;12;5;27;170;64;49;86;173;69;41;12;0
604936000;;177;10;189;116;70;221;62;181;170;16;168;23;13
604936001;;154;191;101;71;188;117;129;180;91;243;87;192;11
604936002;;119;4;54;237;171;142;167;103;195;124;233;226;4
604936003;;173;254;220;143;121;235;236;201;252;175;19;122;7
604936004;;236;229;195;50;145;191;214;154;21;219;190;189;10
604936005;;83;209;138;187;239;0;89;106;245;70;111;95;3
604936006;;78;123;123;216;86;114;123;95;46;173;212;173;12
604936007;;137;52;102;128;80;56;17;128;84;165;242;40;0
604936008;;84;131;152;120;2;6;68;42;42;66;13;20;15
604936009;;34;72;1;7;173;193;170;85;129;24;0;195;0
604936010;;4;35;80;4;35;160;59;165;86;176;64;18;12
604936011;;6;50;25;72;185;136;24;136;1;140;18;141;4
604936012;;81;172;0;58;67;38;97;4;210;206;178;64;10
604936013;;40;146;97;35;84;52;98;198;5;28;80;174;0
604936014;;41;160;200;78;0;32;4;53;34;0;68;129;2
604936015;;242;80;37;98;10;148;138;0;16;206;65;160;4
604936016;;12;86;72;66;22;68;87;56;72;144;34;38;3
604936017;;33;72;248;5;98;17;9;128;213;18;35;104;0
604936018;;193;96;18;162;146;250;6;79;161;75;43;200;2
604936019;;98;139;163;8;132;204;0;97;100;9;156;132;7
604936020;;180;1;142;17;166;10;32;22;12;48;108;121;13
604936021;;74;136;19;128;35;244;172;92;160;36;73;1;13
604936022;;194;22;5;77;33;33;210;33;140;81;140;86;8
604936023;;44;0;36;145;0;107;6;48;41;8;0;48;1
604936024;;98;1;7;52;0;7;32;138;32;40;183;3;0
604936025;;146;97;6;224;76;75;146;9;75;16;8;80;0
604936026;;132;50;97;137;72;16;208;163;146;0;24;56;1
604936027;;28;66;132;17;213;65;1;82;158;131;85;2;0
604936028;;193;140;132;112;152;212;132;8;18;115;33;80;3
604936029;;2;13;138;158;192;24;132;144;176;97;234;51;6
604936030;;24;132;216;138;168;1;233;96;9;192;130;72;9
604936031;;21;89;18;16;29;10;112;148;73;103;20;134;8
604936032;;9;100;96;229;108;128;13;66;70;7;133;141;0
604936033;;145;157;56;4;17;3;89;75;32;164;128;5;14
604937000;;134;117;220;91;90;3;2;152;75;185;240;79;14
604937001;;86;59;194;9;69;175;110;226;112;223;2;124;14
604937002;;58;14;167;244;157;93;51;21;10;86;24;170;5
604937003;;161;80;107;142;174;118;241;83;55;229;197;130;11
604937004;;198;167;80;227;122;208;143;46;151;160;43;161;2
604937005;;237;201;45;118;2;237;116;109;205;32;182;87;4
604937006;;57;162;189;148;165;178;200;158;160;31;127;61;1
604937007;;89;220;18;41;241;8;157;225;252;74;205;208;9
604937008;;222;226;58;175;159;189;51;125;111;148;61;50;15
604937009;;113;253;201;58;187;121;246;235;190;127;171;117;0
604937010;;213;31;245;193;113;222;205;220;223;115;79;253;14
604937011;;111;247;199;222;110;195;255;190;250;236;244;223;7
604937012;;190;12;127;119;239;238;207;55;165;239;214;235;13
604937013;;171;251;190;253;212;55;56;195;81;155;251;142;11
604937014;;128;68;0;128;0;0;16;13;16;4;0;0;2
604937015;;12;137;166;48;116;44;178;37;68;73;96;198;6
604937016;;193;50;17;11;136;81;68;74;11;134;140;1;9
604937017;;50;68;72;196;3;130;9;144;176;48;19;56;0
604937018;;105;167;14;210;230;26;114;40;110;171;121;243;14
604937019;;150;88;241;45;25;229;141;215;145;84;134;12;1
604937020;;42;213;57;102;27;131;179;225;177;219;101;175;15
604937021;;213;42;198;153;228;124;76;30;78;36;154;80;0
604937022;;101;38;89;172;26;44;242;203;175;31;103;145;3
604937023;;154;217;166;83;229;211;13;52;80;224;152;110;12
604937024;;1;32;136;8;8;32;1;24;8;128;192;128;0
604937025;;0;65;68;32;0;4;132;16;146;16;0;0;6
604937026;;1;132;16;0;36;24;33;34;132;52;80;128;0
604937027;;24;40;17;149;66;130;32;0;16;32;32;64;0
604937028;;0;73;128;96;33;37;69;0;0;0;4;3;2
604937029;;2;16;32;16;132;0;8;0;96;128;1;64;8
604937030;;129;32;68;64;4;1;0;20;32;131;2;0;1
604937031;;128;2;14;16;8;20;0;0;4;68;8;0;4
604937032;;16;1;0;6;0;10;24;132;1;0;4;1;4
604937033;;4;0;34;0;16;67;130;0;40;16;40;176;0
604937034;;32;1;2;2;145;160;0;64;0;128;3;64;5
604937035;;136;24;0;168;0;0;2;1;0;65;24;44;0
604937036;;34;0;2;1;128;64;0;2;6;32;160;17;1
604937037;;80;0;1;2;40;0;14;200;80;4;0;0;0
604937038;;66;64;128;148;0;0;16;73;17;10;1;2;8
604937039;;32;0;80;129;64;17;0;50;73;34;0;1;0
604937040;;16;4;20;3;0;64;210;13;0;0;130;4;0
604937041;;12;20;8;0;2;176;64;0;64;72;0;16;8
604937042;;36;10;0;8;49;76;48;0;0;68;18;42;0
604937043;;4;66;65;8;147;2;44;1;2;8;128;134;0
604937044;;65;16;32;64;68;128;0;0;3;2;64;44;0
604937045;;66;128;0;96;0;8;64;162;32;8;64;72;3
604937046;;8;164;33;0;64;0;0;100;132;17;36;0;2
604937047;;128;130;136;4;10;0;129;128;136;1;29;16;8
604938000;;184;4;2;180;2;132;2;2;42;136;162;104;6
604938001;;9;115;169;196;52;2;88;237;86;194;160;114;10
604938002;;74;137;0;42;30;168;76;64;198;25;86;21;5
604938003;;72;116;43;66;2;0;233;24;65;160;81;45;8
604938004;;36;128;80;131;129;108;16;130;132;0;20;22;0
604938005;;50;68;20;81;171;1;12;160;120;40;37;64;1
604938006;;68;43;193;10;68;26;96;133;41;192;34;33;11
604938007;;1;24;56;1;224;79;145;55;1;113;91;194;2
604938008;;132;128;198;8;89;129;179;66;128;36;13;131;0
604938009;;1;193;20;132;8;5;3;56;130;7;8;16;1
604938010;;82;12;172;16;84;48;132;0;8;85;128;4;4
604938011;;145;34;66;120;128;82;38;65;52;2;8;136;8
604938012;;166;18;1;37;33;240;0;28;17;30;192;136;4
604938013;;68;150;152;110;32;36;112;22;90;130;68;5;0
604938014;;10;105;0;0;215;66;6;1;132;60;138;152;13
604938015;;177;0;103;145;8;153;137;232;33;65;49;98;2
604938016;;202;209;20;63;149;225;138;132;238;91;146;45;5
604938017;;53;46;235;192;106;30;117;123;17;164;109;210;10
604938018;;65;5;10;188;161;233;88;144;85;32;145;56;2
604938019;;28;162;21;0;86;20;128;69;2;216;78;2;9
604938020;;162;88;224;67;8;2;39;42;168;7;32;197;4
604938021;;45;42;147;150;102;133;217;212;90;144;251;236;8
604938022;;210;213;108;105;153;122;38;43;165;111;4;19;7
604938023;;202;144;8;166;96;210;9;64;0;134;69;4;0
604938024;;49;104;53;17;13;33;224;0;155;41;42;129;3
604938025;;4;7;194;72;146;12;22;191;100;80;144;122;12
604939000;;194;26;42;7;0;4;164;85;128;36;17;64;11
604939001;;52;132;4;200;42;202;25;130;83;216;2;43;4
604939002;;9;97;209;48;213;49;66;40;44;3;236;148;0
604939003;;205;19;239;10;98;34;78;230;205;117;63;1;8
604939004;;234;36;143;189;179;67;101;79;15;203;12;66;9
604939005;;38;206;32;117;54;144;90;16;172;20;75;21;14
604939006;;81;169;105;83;204;190;54;192;170;42;233;31;7
604939007;;186;49;212;138;25;237;183;187;114;147;118;236;2
604939008;;37;252;23;229;236;223;136;41;23;230;164;251;12
604939009;;211;94;184;162;151;57;233;190;240;249;145;232;7
604939010;;28;195;82;92;73;68;145;85;81;12;210;182;1
604939011;;18;16;30;36;42;81;16;117;42;168;6;72;10
604939012;;193;229;1;19;20;164;230;138;16;20;216;7;1
604939013;;44;10;224;200;193;10;9;0;197;67;33;176;4
604939014;;1;1;0;0;16;0;0;9;18;0;4;0;0
604939015;;162;40;8;117;68;64;128;19;128;192;93;33;5
604939016;;26;134;228;144;33;192;8;103;53;0;16;68;0
604939017;;84;197;17;136;128;130;247;140;220;3;233;147;0
604939018;;65;97;2;70;110;53;35;96;72;245;6;128;14
604939019;;164;16;205;8;145;57;12;8;35;40;160;108;10
604939020;;9;26;50;35;26;14;80;144;2;30;2;26;1
604939021;;2;171;48;35;131;132;130;155;96;8;32;2;10
604939022;;52;132;139;68;136;82;67;96;82;192;2;50;4
604939023;;138;13;40;164;38;137;32;31;84;36;79;41;1
604939024;;208;0;1;216;82;161;248;196;41;186;132;129;0
604939025;;70;98;101;145;0;70;12;128;137;81;213;88;4
604939026;;73;22;22;51;157;64;0;33;130;66;155;132;8
604939027;;153;80;214;0;32;60;156;0;30;143;88;26;11
604939028;;36;105;0;78;97;17;19;8;165;48;32;196;4
604939029;;33;144;200;8;92;42;101;118;0;5;32;101;3
604940000;;18;136;64;32;67;83;32;240;20;38;129;4;12
604940001;;36;224;137;64;8;12;212;13;82;18;147;68;0
604940002;;104;89;2;19;168;235;234;19;71;128;48;29;1
604940003;;89;1;101;108;147;66;2;64;16;216;10;193;2
604940004;;17;98;22;81;124;48;1;145;168;165;235;136;10
604940005;;6;166;49;10;3;192;140;14;198;200;2;161;12
604940006;;74;34;136;76;130;13;72;38;1;116;84;58;0
604940007;;161;5;208;33;28;160;51;16;188;33;192;18;5
604940008;;133;144;35;156;52;58;210;73;1;9;104;50;10
604940009;;204;20;52;183;161;20;1;32;8;72;20;12;5
604940010;;130;11;136;128;68;4;37;168;161;19;36;65;2
604940011;;48;92;78;130;64;129;28;198;106;6;13;226;1
604940012;;9;116;185;128;71;160;2;0;216;16;206;128;4
604940013;;5;112;131;88;224;18;64;20;22;65;161;36;12
604940014;;192;66;70;205;12;65;37;0;5;199;4;118;0
604940015;;60;164;33;136;199;204;206;42;8;24;37;95;0
604940016;;137;72;4;0;20;199;44;83;32;37;40;6;0
604940017;;68;26;166;34;88;3;202;1;56;188;162;240;14
604940018;;162;18;85;145;8;1;1;135;52;7;72;24;10
604940019;;74;8;33;2;154;18;12;134;136;34;134;214;3
604940020;;34;5;92;162;25;24;75;160;66;138;2;0;9
604940021;;9;132;100;41;2;145;113;137;81;48;2;128;6
604940022;;161;148;192;133;128;134;96;84;5;204;84;27;3
604940023;;145;85;0;96;16;152;132;47;100;82;49;205;2
604940024;;168;3;74;182;0;252;0;8;16;69;146;128;12
604940025;;86;195;209;117;196;104;130;33;139;209;210;192;0
604940026;;6;33;74;87;98;34;58;179;0;142;76;9;1
604940027;;24;141;32;4;33;111;16;92;193;198;56;34;2
604940028;;192;16;60;8;205;20;169;40;47;19;144;55;4
604940029;;10;160;145;12;160;44;145;70;35;41;45;45;3
604940030;;84;10;136;19;65;108;50;208;138;136;96;0;1
604940031;;130;226;22;138;180;64;17;2;66;48;216;9;12
604940032;;84;72;25;113;59;160;64;168;164;64;1;98;8
604940033;;37;25;34;4;39;1;253;209;196;8;29;200;9
604940034;;50;163;128;114;40;1;6;64;56;32;1;32;1
604940035;;113;44;10;72;18;18;148;124;211;32;67;17;4
604940036;;2;80;0;4;0;80;68;9;0;128;32;0;0
604941000;;85;94;9;135;95;173;161;153;28;120;7;235;3
604941001;;170;161;246;120;160;82;94;102;227;135;248;20;12
604941002;;41;17;10;32;163;163;32;104;2;73;120;40;7
604941003;;196;202;5;158;68;0;216;7;56;146;130;215;0
604941004;;18;36;240;65;24;92;7;144;197;36;5;0;8
604953000;;109;117;185;212;239;247;87;215;210;116;220;19;5
604953001;;182;159;231;175;94;94;173;126;191;155;239;237;11
604953002;;219;234;94;123;177;169;250;169;109;239;51;254;14
604953003;;149;181;19;15;99;14;16;106;230;16;111;102;6
604953004;;106;74;236;240;156;241;239;149;25;239;144;153;9
604953005;;49;22;64;84;57;76;12;50;161;18;29;18;12
604953006;;196;161;136;2;194;178;243;132;24;73;34;33;3
604953007;;10;72;55;169;4;1;0;73;70;164;192;204;0
604954000;;144;18;1;28;161;145;82;5;33;0;3;161;0
604954001;;33;193;136;131;0;64;12;66;48;27;33;96;1
604954002;;24;46;0;82;18;35;4;0;128;232;194;8;2
604954003;;164;192;20;0;6;180;0;98;10;4;136;4;0
604954004;;9;1;3;40;80;74;17;24;20;64;44;88;4
604954005;;2;12;200;4;104;0;160;128;192;128;0;131;13
604954006;;68;0;114;129;8;4;171;16;8;50;16;4;10
604954007;;66;48;36;96;133;8;64;173;71;5;84;18;0
604954008;;1;25;2;138;128;241;32;11;144;22;72;1;10
604954009;;4;33;68;0;25;96;12;180;56;136;2;25;0
604954010;;17;130;240;128;164;6;83;0;37;8;165;0;13
604954011;;82;192;0;48;64;16;0;72;66;65;139;120;5
604954012;;162;32;10;29;74;0;1;0;0;36;0;128;0
604954013;;44;0;9;64;34;131;144;0;140;161;48;34;0
604954014;;128;14;49;35;16;8;230;6;2;2;4;198;0
604954015;;72;84;132;68;5;12;8;241;65;80;80;4;2
604955000;;17;0;128;0;32;2;30;34;2;21;10;0;1
604955001;;0;0;8;128;9;2;0;0;1;18;3;48;0
604955002;;2;1;2;2;0;1;64;0;0;128;16;0;8
604955003;;1;2;18;4;16;128;0;12;128;1;0;80;2
604955004;;32;40;4;2;0;0;1;0;0;0;64;5;4
604955005;;0;144;1;193;48;0;32;24;0;0;200;8;0
604955006;;64;64;1;64;130;96;0;36;86;0;0;36;8
604955007;;128;2;32;0;1;148;64;192;16;2;4;136;2
604955008;;4;64;64;16;4;64;4;16;8;32;0;0;0
604955009;;4;36;0;49;0;8;130;1;96;64;0;1;0
604955010;;0;5;0;40;0;32;0;0;32;8;32;0;0
604955011;;16;136;4;8;64;20;32;130;0;0;4;0;1
604955012;;136;0;144;4;128;1;9;0;0;64;160;128;0
604955013;;66;0;40;0;12;0;0;65;140;172;0;2;4
604955014;;40;16;64;0;66;8;144;0;1;0;17;66;0
604955015;;4;0;130;48;4;0;66;0;2;0;8;34;0
604955016;;72;0;64;17;10;0;32;0;0;40;1;0;0
604955017;;2;65;16;32;64;136;8;81;0;0;10;0;0
604955018;;0;1;40;64;0;67;0;0;0;96;196;4;4
604955019;;1;128;64;128;16;0;0;32;8;128;128;192;1
604955020;;144;0;1;0;64;128;0;128;4;129;0;0;0
604955021;;4;160;0;8;1;16;40;4;4;0;0;1;0
604955022;;8;0;128;3;34;0;0;32;67;2;3;0;0
604955023;;32;20;32;4;0;0;16;24;16;2;0;4;4
604955024;;16;8;4;128;12;2;0;64;144;28;0;0;2
604955025;;1;66;0;0;0;64;67;0;64;64;68;18;0
604955026;;2;4;12;2;0;33;4;0;128;0;16;96;10
604955027;;64;8;2;0;16;24;128;0;0;17;0;9;1
604955028;;128;32;0;12;1;36;0;6;32;0;16;0;0
604955029;;0;2;1;0;160;0;4;137;1;4;32;136;0
604955030;;32;16;16;64;128;4;145;2;40;0;32;16;8
604955031;;8;66;32;0;8;0;32;8;0;128;192;0;0
604956000;;72;128;137;34;40;51;144;25;192;129;10;34;3
604956001;;100;0;192;36;13;1;196;34;104;34;65;112;0
604956002;;129;114;16;20;38;132;35;8;4;116;41;129;8
604956003;;25;100;0;209;66;72;72;96;56;2;20;70;13
604956004;;18;147;37;2;128;158;40;4;147;13;208;8;0
604956005;;164;12;106;9;80;64;4;212;5;128;34;20;4
604956006;;2;9;22;200;145;32;19;131;2;88;132;137;2
604956007;;40;32;168;1;52;8;4;16;2;4;138;192;0
604956008;;17;192;2;48;64;96;1;34;0;24;96;16;1
604956009;;0;5;65;2;0;0;128;65;141;66;0;3;0
604956010;;128;2;16;0;8;3;96;0;16;1;16;40;0
604956011;;68;16;4;4;1;4;8;8;32;32;5;4;0
604956012;;2;8;0;200;130;144;18;132;64;128;0;0;14
604957000;;96;40;0;65;0;0;128;49;136;0;0;0;2
604957001;;1;11;10;0;72;4;38;1;128;4;0;225;0
604957002;;1;0;64;4;0;16;1;176;17;0;36;12;0
604957003;;196;128;8;128;129;2;24;64;4;0;64;51;0
604957004;;16;80;0;28;80;68;16;0;0;32;84;128;8
604957005;;34;0;32;32;0;10;72;0;82;16;3;64;4
604957006;;8;4;64;66;0;136;34;0;66;130;0;18;0
604957007;;128;17;32;3;170;32;0;14;36;1;10;0;12
604957008;;8;0;135;8;32;1;1;4;0;2;1;0;0
604957009;;16;64;17;0;3;128;64;64;40;77;136;0;1
604957010;;4;160;4;48;4;65;132;138;1;40;32;0;1
604957011;;2;6;144;128;20;48;0;0;0;208;144;12;2
604957012;;8;144;0;0;16;0;96;0;0;96;0;0;0
604957013;;208;18;28;129;20;61;27;4;122;1;10;97;0
604957014;;42;132;99;106;130;128;196;72;133;44;244;138;5
604957015;;5;105;128;20;105;66;32;179;0;210;1;20;10
604957016;;4;216;8;4;22;129;34;161;48;136;28;137;4
604957017;;130;42;2;6;74;82;44;68;204;1;163;70;1
604957018;;72;4;224;128;101;9;136;16;1;19;64;36;0
604957019;;12;4;24;74;8;22;80;3;0;56;64;17;12
604957020;;1;65;20;144;144;32;192;72;16;0;140;96;1
604957021;;81;0;133;80;129;72;22;168;6;128;48;0;2
604957022;;34;145;33;41;0;128;1;6;42;70;1;24;10
604957023;;176;34;66;33;32;36;1;16;193;100;2;130;0
605036000;;50;36;6;42;10;133;182;72;89;132;196;70;4
605036001;;196;89;104;145;161;34;0;134;6;42;26;129;1
605036002;;9;130;145;68;84;88;73;49;160;81;33;56;10
605037000;;36;184;42;150;20;44;0;161;164;68;134;32;0
605037001;;90;5;65;40;136;67;46;6;72;10;81;87;8
605037002;;129;66;148;65;99;144;209;88;19;177;40;136;7
605037003;;2;1;0;128;128;8;128;130;68;0;0;16;0
605038000;;69;88;216;153;10;252;135;223;169;217;220;68;7
605038001;;242;7;6;106;253;75;177;165;23;255;135;224;1
605038002;;158;242;99;38;244;167;122;48;246;0;48;191;12
605038003;;41;173;189;213;3;16;76;74;72;38;107;27;10
605038004;;9;169;48;52;87;56;9;56;64;26;80;158;2
605038005;;52;6;141;129;160;192;198;133;131;36;11;0;1
605038006;;194;80;66;74;8;7;48;66;60;193;164;97;12
605038007;;194;195;1;72;96;105;217;164;12;64;3;16;2
605038008;;17;57;64;104;224;8;212;37;37;49;182;6;12
605038009;;81;4;29;52;35;196;32;81;203;12;196;68;5
605038010;;33;46;232;7;9;3;4;36;17;124;168;128;6
605038011;;10;128;181;129;17;152;130;195;182;72;65;110;0
605038012;;140;4;150;22;90;149;36;26;74;160;0;25;8
605038013;;166;40;34;16;22;18;11;200;144;151;13;177;11
605038014;;76;83;74;129;132;38;40;0;64;131;50;233;1
605038015;;48;208;0;234;140;96;83;26;32;2;88;2;0
605039000;;73;86;186;82;82;98;102;43;11;79;12;155;0
605039001;;181;25;83;161;47;72;241;246;212;226;223;9;5
605039002;;105;224;241;191;84;68;61;140;55;153;238;80;2
605039003;;182;172;181;200;147;159;203;124;120;64;64;179;9
605039004;;50;51;76;229;121;232;60;2;171;157;48;244;14
605039005;;154;78;42;118;161;149;137;209;70;234;231;45;7
605039006;;69;195;15;27;172;183;146;63;240;52;49;70;13
605039007;;206;189;196;12;206;59;70;193;141;55;155;238;10
605039008;;28;43;43;8;48;131;1;176;152;19;130;24;2
605039009;;146;132;66;1;54;44;180;67;128;8;64;21;1
605039010;;194;130;145;94;136;96;15;68;70;32;84;9;12
605039011;;100;16;152;35;195;157;64;13;112;173;2;97;12
605039012;;41;9;100;87;32;0;82;189;51;144;45;32;0
605039013;;162;108;128;200;72;73;224;2;137;68;29;66;2
605039014;;4;85;108;176;17;148;13;0;40;6;11;204;0
605039015;;81;82;1;132;14;98;160;88;5;201;176;134;13
605039016;;9;160;22;32;197;18;26;162;70;114;224;178;3
605039017;;82;8;123;30;35;72;192;50;5;74;36;58;10
605039018;;36;151;128;160;24;176;14;68;48;32;210;1;1
605039019;;137;96;4;65;196;7;49;137;202;149;9;196;4
605040000;;12;30;37;107;101;133;16;170;48;188;12;5;9
605040001;;21;186;152;12;178;66;70;20;209;205;240;36;4
605040002;;162;5;115;128;31;130;141;203;200;80;224;130;4
605040003;;80;102;226;4;192;150;182;117;55;9;17;71;12
605040004;;202;97;24;100;128;120;64;18;8;35;162;90;8
605040005;;229;136;64;61;89;2;234;101;66;94;96;184;2
605040006;;50;194;246;210;10;40;187;69;46;4;15;144;3
605040007;;138;204;10;19;73;105;117;56;132;18;157;57;7
605040008;;73;17;133;162;54;61;0;136;243;226;78;100;9
605040009;;53;49;13;217;164;213;9;130;13;161;19;203;2
605040010;;130;50;232;17;193;66;64;64;18;38;50;168;4
605040011;;9;193;5;206;36;4;62;34;73;144;64;66;1
605040012;;116;12;18;32;26;185;129;157;164;73;141;21;10
605040013;;98;19;54;36;66;17;59;57;25;208;64;148;1
605040014;;130;13;0;146;76;82;160;134;160;70;50;10;8
605040015;;8;208;235;56;178;41;64;114;36;0;0;1;8
605040016;;28;6;9;73;29;4;70;12;72;130;30;104;0
605040017;;21;40;20;194;129;196;129;1;147;57;201;151;6
605040018;;225;224;192;5;32;170;28;192;70;45;165;96;7
605040019;;8;67;192;117;187;194;21;42;138;68;32;24;2
605040020;;65;240;12;140;18;90;129;3;57;148;79;80;8
605040021;;48;28;68;0;12;42;1;155;27;81;156;0;0
605040022;;22;24;64;48;52;5;96;35;77;35;41;64;15
605040023;;38;5;48;41;19;24;216;20;32;46;194;26;2
605040024;;82;20;33;0;104;97;129;20;182;2;128;172;0
605040025;;12;48;30;2;33;160;56;85;196;112;180;4;1
605040026;;80;192;79;36;64;65;170;68;18;7;96;56;2
605040027;;132;111;224;14;36;192;182;169;36;122;126;137;12
605040028;;138;73;72;159;8;44;56;128;8;48;32;177;4
605040029;;100;162;2;144;192;5;11;228;72;129;113;26;9
605040030;;193;66;1;83;22;81;69;208;103;9;83;32;8
605040031;;37;128;60;200;128;96;24;65;146;33;140;33;6
605040032;;146;2;144;202;203;28;132;38;131;168;1;4;4
605040033;;172;73;155;40;0;146;62;194;63;216;129;196;2
605040034;;50;137;60;16;165;146;129;234;97;192;145;5;1
605040035;;201;134;132;96;64;152;66;12;0;146;19;114;0
605040036;;170;33;200;131;6;12;64;144;145;82;12;11;13
605040037;;17;108;162;133;24;8;36;8;64;10;6;65;3
605040038;;84;138;3;38;66;195;96;32;200;169;26;6;0
605040039;;2;18;167;65;41;52;67;89;4;133;162;197;8
605040040;;33;53;3;116;144;129;20;47;0;4;64;178;0
605040041;;73;148;80;88;205;39;206;0;208;12;76;207;7
605040042;;137;32;49;131;247;38;2;16;36;68;0;226;13
605053000;;101;150;77;96;15;250;181;232;137;113;9;192;10
605053001;;154;105;178;159;240;5;74;23;118;142;246;63;5
605053002;;88;137;67;130;71;25;12;4;0;80;213;12;1
605053003;;6;98;128;24;168;68;240;227;202;2;2;96;0
605053004;;161;20;60;101;16;162;3;24;53;173;40;147;14
605054000;;146;82;17;196;147;224;15;26;113;152;26;72;0
605054001;;100;132;66;17;68;28;144;224;2;98;129;180;8
605054002;;9;41;172;42;40;3;96;5;140;5;100;3;7
605055000;;4;195;64;16;4;180;104;67;64;55;70;16;1
605055001;;161;18;20;168;72;34;128;32;65;192;137;28;2
605055002;;17;96;224;46;32;201;198;70;8;145;0;33;12
605055003;;10;48;14;1;16;0;27;49;140;8;208;74;11
605055004;;140;13;16;64;167;7;52;152;3;2;40;161;0
605055005;;112;4;129;198;130;72;0;132;182;72;52;64;0
605055006;;66;136;43;17;89;16;1;8;48;36;3;134;4
605055007;;194;16;26;133;90;9;3;2;76;4;42;97;9
605055008;;1;2;33;36;6;6;144;242;3;136;19;133;1
605055009;;96;7;132;139;32;0;72;4;170;6;200;8;4
605055010;;50;41;133;72;81;96;68;77;20;192;69;212;0
605055011;;12;200;40;112;36;136;49;144;80;81;20;50;4
605055012;;137;64;64;18;128;113;12;8;32;58;128;2;2
605055013;;20;180;82;0;137;150;162;33;129;33;32;8;10
605056000;;81;176;6;72;2;136;188;138;35;20;10;35;0
605056001;;10;66;225;52;68;71;64;33;28;97;229;80;14
605056002;;164;13;24;131;185;48;3;84;192;138;16;140;1
605056003;;198;230;49;114;245;215;94;30;179;88;202;138;12
605056004;;57;25;206;141;10;40;161;225;76;167;53;117;3
605057000;;18;16;61;52;35;80;20;249;32;2;17;130;1
605057001;;8;68;138;128;61;7;11;0;64;26;32;78;1
605057002;;76;160;2;0;2;226;36;4;163;161;78;0;2
605057003;;66;66;0;49;92;136;104;32;0;5;243;32;12
605057004;;180;8;113;15;128;4;64;132;30;4;128;49;0
605057005;;161;137;132;72;64;17;144;91;132;224;8;84;2
605057006;;1;55;64;194;128;40;131;2;89;88;4;137;12
605057007;;132;82;7;40;192;36;5;204;192;7;17;0;0
605057008;;90;13;48;71;14;66;202;32;41;48;70;121;11
605057009;;33;160;200;144;49;153;48;19;22;200;168;134;4
605139000;;197;160;40;72;32;152;81;8;225;0;201;25;4
605139001;;18;80;215;6;216;0;170;6;0;33;22;66;10
605139002;;40;15;0;177;7;103;4;241;30;222;32;164;1
605140000;;117;115;40;119;173;15;179;205;81;205;157;5;14
605140001;;178;181;215;154;126;224;92;41;46;20;252;239;1
605140002;;45;200;77;82;243;210;225;118;234;219;2;76;1
605140003;;13;202;104;216;64;60;202;31;145;183;68;248;2
605140004;;214;69;51;173;16;239;55;224;213;44;103;63;3
605140005;;226;14;182;164;159;155;164;16;2;98;121;82;13
605140006;;25;182;200;101;175;96;24;174;110;171;163;162;14
605140007;;202;57;151;11;64;21;79;211;189;80;154;145;12
605140008;;234;109;64;142;7;139;110;43;104;102;146;211;15
605140009;;21;146;191;113;248;116;145;212;151;153;109;44;0
605140010;;20;128;107;165;45;60;132;14;231;104;20;229;0
605140011;;225;68;12;145;108;88;80;32;66;8;196;40;6
605140012;;66;76;20;68;2;8;174;12;17;83;45;224;10
605140013;;104;116;148;0;140;99;10;128;192;160;77;13;3
605140014;;22;49;21;180;80;69;28;70;10;39;140;4;9
605140015;;88;18;240;35;184;34;35;48;102;9;0;25;1
605140016;;25;37;48;18;116;40;33;196;185;76;161;64;3
605140017;;38;130;64;104;104;160;196;128;28;68;98;68;4
605140018;;28;104;58;1;55;150;80;10;59;150;80;34;1
605140019;;129;58;4;12;164;83;16;76;32;8;51;80;0
605140020;;34;35;160;192;176;152;148;80;192;1;3;211;4
605140021;;44;233;147;40;0;164;9;33;4;43;8;144;10
