Row ID,Row Name,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
604838007,,49,24,-128,114,84,-58,-75,87,-124,1,96,32
604838008,,100,-80,10,38,89,39,66,11,16,50,-105,1
604838009,,-120,-110,-15,24,96,-38,22,69,19,68,33,-114
604838010,,46,-58,18,96,-120,-72,121,40,32,24,70,37
604838011,,41,-37,55,-58,-20,6,-35,70,117,33,-36,16
604838012,,-42,36,-56,57,19,-7,34,-71,-118,-34,35,-17
604838013,,34,-110,-125,8,69,-62,-87,1,72,-119,-127,16
604838014,,76,73,4,83,-118,17,70,108,-112,2,102,-58
604838015,,-111,36,120,-92,48,44,16,-110,39,116,24,41
604838016,,21,39,4,-64,-1,110,-87,-7,3,-56,53,-2
604838017,,-22,-40,-5,63,0,-111,86,6,-4,55,-54,1
604838018,,-116,80,-122,-31,68,-52,-122,5,0,79,48,87
604838019,,18,-113,16,6,35,3,25,42,-112,-112,-118,-120
604838020,,97,32,105,24,-104,48,96,-48,111,32,69,32
604839000,,-59,-65,121,-29,90,-118,-28,-1,-95,-119,1,95
604839001,,119,90,-57,85,-17,116,85,-6,-45,92,-2,-8
604839002,,-30,-87,-47,-10,6,50,-73,-60,124,-66,127,-90
604839003,,126,103,-122,-117,-67,-119,123,16,110,3,-14,106
604839004,,-71,122,58,-100,117,-25,-20,-43,-97,-11,-60,45
604839005,,-102,-43,108,124,-8,125,-102,43,84,-10,29,-47
604839006,,13,-124,-65,43,-125,-33,11,47,-85,107,-85,-105
604839007,,127,123,38,-36,-2,-69,113,61,-35,55,-34,-5
604839008,,-26,-10,119,52,-49,120,-2,-29,-26,-31,-83,20
604839009,,-109,95,-7,107,125,109,-49,108,71,-101,-73,45
604839010,,77,-75,-70,-13,-13,-97,-44,-97,-69,127,91,-21
604839011,,-3,-49,-49,-17,-126,-42,43,-9,123,-20,-28,-41
604839012,,-70,-88,-35,-97,61,-25,-65,-38,-68,-34,123,-2
604839013,,81,67,80,41,-118,50,-110,-111,-86,92,-88,-112
604839014,,-124,60,38,-64,113,13,105,8,85,3,17,76
604839015,,42,-128,-119,22,4,-64,4,102,0,-96,70,35
604839016,,22,-83,121,66,27,40,-8,-11,110,90,76,56
604839017,,-23,82,-122,-67,-28,-41,7,10,-111,-91,-77,-57
604839018,,-66,-90,-17,-33,-3,-90,-82,-11,-98,-33,-75,74
604839019,,83,-33,51,100,-106,-1,127,-81,-15,-79,110,-1
604839020,,-19,121,-36,-69,107,89,-47,90,111,110,-37,-75
604840000,,70,7,99,77,-109,-44,60,7,-89,1,42,-115
604840001,,-11,-14,84,101,88,55,20,-112,-40,-10,-104,91
604840002,,-31,77,33,-86,-20,2,-37,-114,101,73,108,16
604840003,,58,-31,-40,-98,34,96,-110,114,24,115,-79,68
604840004,,-104,2,-117,-80,-31,-22,1,41,95,-83,-41,-82
604840005,,78,40,-76,18,-80,15,-117,-46,44,-116,78,53
604840006,,5,-66,-113,33,6,25,-27,-43,-126,26,0,106
604840007,,49,-100,40,-50,15,-3,106,40,-63,-46,-75,-16
604840008,,-118,81,86,81,93,-128,100,109,50,36,67,-125
604840009,,42,101,32,100,38,-48,16,-71,52,-112,-57,-104
604840010,,-63,-104,-124,18,0,39,36,68,73,2,40,102
604840011,,20,2,91,-119,-39,8,-53,2,-126,109,16,1
604840012,,92,48,0,19,20,-118,-96,17,4,4,28,-128
604840013,,-54,16,74,-72,6,33,-128,-118,-94,-115,3,0
604840014,,52,66,8,73,72,5,73,-80,77,72,-120,114
604840015,,17,4,17,-76,-74,18,9,-127,6,17,53,35
604840016,,5,-87,1,-127,36,2,0,1,113,-124,32,-54
604840017,,8,15,38,67,-77,18,36,44,-112,1,39,71
604840018,,-79,64,-109,29,-40,-84,-32,113,49,100,64,76
604840019,,52,82,66,59,-112,-117,70,4,41,72,18,45
604840020,,9,47,4,72,0,-94,18,73,1,36,60,82
604840021,,5,-121,-116,-128,0,76,42,64,-120,89,64,63
604840022,,33,48,72,56,-61,-63,105,-104,6,2,96,32
604840023,,-94,24,-80,73,37,68,-8,112,33,38,7,-127
604840024,,-112,-126,-14,64,-116,-126,90,-116,18,34,-54,26
604840025,,40,-108,13,34,105,85,35,92,-62,-109,28,-120
604840026,,-94,98,72,64,78,4,73,98,82,18,1,65
604840027,,66,113,-95,-92,0,24,1,26,9,-56,58,-112
604840028,,-110,-124,-109,-128,-69,97,-110,-51,88,-62,81,4
604840029,,-119,9,116,-42,57,-28,-34,-112,-44,60,64,112
604840030,,100,64,93,2,0,-80,-122,2,-80,-7,-116,-64
604840031,,73,9,-87,-92,16,42,21,39,32,-124,-128,32
604840032,,66,-85,100,4,68,48,37,7,-49,-7,-45,20
604840033,,6,-56,18,54,-93,68,4,-30,96,2,-32,-113
604840034,,-52,20,36,8,67,89,-108,36,14,18,-83,-112
604840035,,82,-28,-126,71,72,25,16,2,-116,33,-126,45
604840036,,-112,0,0,64,64,0,67,4,1,32,0,0
604841000,,55,106,-77,-78,99,111,-17,-33,70,-87,-51,-44
604841001,,122,-77,-51,-43,-98,-2,72,125,-16,19,50,31
604841002,,-34,7,-67,-14,-28,-6,1,-104,29,-76,26,-88
604841003,,-59,28,15,-67,117,-99,-6,-79,-3,126,-59,-82
604841004,,5,-18,114,15,-83,36,-9,-18,-126,-28,-26,123
604841005,,-22,-15,-32,110,91,17,-97,102,107,79,-7,-43
604841006,,-71,-35,94,73,-102,-61,52,3,-65,-37,63,99
604841007,,6,44,-55,2,36,29,6,-126,17,3,-104,97
604841008,,60,35,-42,-44,-3,83,25,96,-60,66,-102,64
604841009,,-126,76,-116,3,69,19,72,-119,52,-96,-59,61
604841010,,66,102,32,-62,96,-24,-96,20,-55,2,32,46
604841011,,33,-80,10,111,57,-84,96,80,-31,112,-15,5
604841012,,5,68,112,-55,74,0,-38,65,67,-101,23,0
604841013,,-46,-16,64,24,17,96,33,-127,62,1,72,-127
604841014,,-60,83,18,-92,8,86,1,18,30,0,6,69
604841015,,17,9,37,81,-103,-52,8,8,48,18,84,10
604841016,,-80,1,34,60,66,36,82,102,33,-8,24,48
604841017,,33,-120,3,-32,-127,-45,-95,32,36,-108,2,21
604841018,,10,9,101,1,-96,82,70,22,-92,100,2,-55
604841019,,20,-77,16,44,-46,35,1,78,0,50,3,-80
604841020,,72,-62,-95,2,44,16,-126,12,88,8,-119,66
604841021,,-123,32,-118,32,8,-119,-76,2,65,-51,35,0
604841022,,-110,8,22,92,48,107,76,16,8,-28,40,50
604841023,,-40,16,73,-96,-120,-126,-57,67,65,7,20,-56
604841024,,-111,84,106,-62,0,0,52,-87,67,-116,96,10
604841025,,108,23,37,-121,22,24,-128,-68,14,45,93,-28
604841026,,33,-62,-124,16,71,-124,8,-110,-128,8,-26,22
604841027,,41,12,16,3,-125,37,118,-52,2,-120,32,-91
604841028,,76,-95,9,25,22,-96,56,-3,-78,96,1,24
604841029,,74,12,-104,40,68,0,-103,33,-104,85,-52,-110
604841030,,34,-110,-44,20,-94,12,7,33,-114,19,-96,-54
604854000,,101,-126,-45,-10,39,65,109,44,87,-58,-66,78
604854001,,-102,125,44,9,-40,-66,-110,-45,-88,57,65,-79
604854002,,-118,6,57,-108,82,72,-64,-80,84,-60,86,-124
604854003,,113,104,64,3,-95,4,29,3,-93,3,-128,104
604854004,,4,-111,-122,104,12,-77,34,76,8,56,41,19
604855001,,65,80,40,32,0,4,10,0,-124,0,2,97
604855002,,2,0,0,4,-96,-62,32,-96,32,0,4,8
604855003,,-128,1,0,0,-120,1,72,16,2,32,8,0
604855004,,1,32,64,-124,0,96,32,0,-120,1,-124,0
604855005,,8,10,32,0,66,18,6,0,68,-52,1,32
604855006,,4,1,0,0,40,0,81,8,0,0,64,2
604855007,,32,38,64,2,0,0,-127,2,0,0,32,4
604855008,,0,16,1,-127,5,-128,0,-126,0,16,64,84
604855009,,8,8,-116,0,82,0,0,37,0,80,32,0
604855010,,80,64,4,72,4,8,-124,0,9,1,1,0
604855011,,2,0,18,24,1,0,16,1,0,34,10,-126
604855012,,-128,4,-110,64,0,12,0,68,112,-128,16,16
604855013,,48,-128,0,34,0,32,0,8,3,4,-112,9
604855014,,4,-128,1,17,16,17,0,80,16,10,0,-128
604855015,,4,-128,32,-128,-64,-119,0,1,-95,74,0,0
604855016,,65,4,16,64,1,4,-128,-64,6,0,10,9
604855017,,16,97,4,16,8,0,0,34,8,36,-93,0
604855018,,64,24,1,12,1,64,21,10,20,0,81,80
604855019,,33,-112,4,8,26,-96,-117,0,-32,1,4,2
604855020,,2,34,32,3,6,81,0,68,64,40,0,32
604855021,,-124,1,18,0,16,26,36,0,0,16,80,0
604855022,,8,66,72,32,0,0,64,17,16,-63,40,72
604855023,,-126,0,-125,65,0,0,122,-124,0,18,-124,-91
604855024,,24,4,8,50,36,0,0,8,8,4,0,-106
604855025,,32,8,-64,-124,-32,38,0,48,3,-128,0,0
604856000,,4,52,0,0,27,2,24,5,8,98,-56,16
604856001,,-128,0,72,18,64,72,82,8,1,2,32,-63
604856002,,-127,8,-107,-128,44,-128,1,-126,-115,0,0,0
604856003,,24,-120,72,64,-128,100,65,40,2,16,-112,2
604856004,,33,1,-90,13,16,0,-128,100,-128,0,104,80
604856005,,2,-95,2,-127,32,112,64,9,112,-96,0,32
604856006,,34,6,16,16,-128,8,0,-64,33,-115,5,0
604856007,,66,68,-128,32,-63,20,-120,68,-64,-128,32,26
604856008,,72,8,80,118,4,1,0,0,14,104,8,108
604856009,,36,82,34,40,1,-128,6,0,70,16,23,33
604856010,,20,18,1,1,46,-111,56,19,0,2,17,1
604856011,,65,-95,4,0,0,2,-127,-110,0,12,66,-124
604856012,,24,0,9,8,82,8,36,16,48,69,0,-122
604856013,,-128,64,32,-58,0,39,38,32,16,17,-122,8
604857000,,-128,16,0,0,32,-127,5,-107,0,10,32,98
604857001,,65,40,0,3,-112,0,64,34,1,68,1,-112
604857002,,16,17,-124,16,10,34,-123,8,-64,0,-120,0
604857003,,0,-62,64,-96,5,6,0,0,-120,17,64,0
604857004,,24,0,4,68,90,0,0,16,2,0,20,9
604857005,,8,4,-111,-128,0,-128,90,1,33,96,0,38
604857006,,-63,0,26,8,0,0,32,0,0,-128,1,5
604857007,,2,6,34,66,36,104,32,-96,80,16,38,0
604857008,,34,-127,0,12,64,88,-104,64,6,-122,-128,-128
604857009,,4,40,32,16,-127,4,0,66,16,9,74,80
604857010,,36,64,73,33,0,17,2,12,44,32,16,8
604857011,,120,80,-16,-92,5,31,-128,33,0,-94,-64,-32
604857012,,6,-93,10,64,80,-96,78,-120,82,24,22,19
604857013,,-127,12,5,27,-86,64,49,86,-83,69,41,12
604936000,,-79,10,-67,116,70,-35,62,-75,-86,16,-88,23
604936001,,-102,-65,101,71,-68,117,-127,-76,91,-13,87,-64
604936002,,119,4,54,-19,-85,-114,-89,103,-61,124,-23,-30
604936003,,-83,-2,-36,-113,121,-21,-20,-55,-4,-81,19,122
604936004,,-20,-27,-61,50,-111,-65,-42,-102,21,-37,-66,-67
604936005,,83,-47,-118,-69,-17,0,89,106,-11,70,111,95
604936006,,78,123,123,-40,86,114,123,95,46,-83,-44,-83
604936007,,-119,52,102,-128,80,56,17,-128,84,-91,-14,40
604936008,,84,-125,-104,120,2,6,68,42,42,66,13,20
604936009,,34,72,1,7,-83,-63,-86,85,-127,24,0,-61
604936010,,4,35,80,4,35,-96,59,-91,86,-80,64,18
604936011,,6,50,25,72,-71,-120,24,-120,1,-116,18,-115
604936012,,81,-84,0,58,67,38,97,4,-46,-50,-78,64
604936013,,40,-110,97,35,84,52,98,-58,5,28,80,-82
604936014,,41,-96,-56,78,0,32,4,53,34,0,68,-127
604936015,,-14,80,37,98,10,-108,-118,0,16,-50,65,-96
604936016,,12,86,72,66,22,68,87,56,72,-112,34,38
604936017,,33,72,-8,5,98,17,9,-128,-43,18,35,104
604936018,,-63,96,18,-94,-110,-6,6,79,-95,75,43,-56
604936019,,98,-117,-93,8,-124,-52,0,97,100,9,-100,-124
604936020,,-76,1,-114,17,-90,10,32,22,12,48,108,121
604936021,,74,-120,19,-128,35,-12,-84,92,-96,36,73,1
604936022,,-62,22,5,77,33,33,-46,33,-116,81,-116,86
604936023,,44,0,36,-111,0,107,6,48,41,8,0,48
604936024,,98,1,7,52,0,7,32,-118,32,40,-73,3
604936025,,-110,97,6,-32,76,75,-110,9,75,16,8,80
604936026,,-124,50,97,-119,72,16,-48,-93,-110,0,24,56
604936027,,28,66,-124,17,-43,65,1,82,-98,-125,85,2
604936028,,-63,-116,-124,112,-104,-44,-124,8,18,115,33,80
604936029,,2,13,-118,-98,-64,24,-124,-112,-80,97,-22,51
604936030,,24,-124,-40,-118,-88,1,-23,96,9,-64,-126,72
604936031,,21,89,18,16,29,10,112,-108,73,103,20,-122
604936032,,9,100,96,-27,108,-128,13,66,70,7,-123,-115
604936033,,-111,-99,56,4,17,3,89,75,32,-92,-128,5
604937000,,-122,117,-36,91,90,3,2,-104,75,-71,-16,79
604937001,,86,59,-62,9,69,-81,110,-30,112,-33,2,124
604937002,,58,14,-89,-12,-99,93,51,21,10,86,24,-86
604937003,,-95,80,107,-114,-82,118,-15,83,55,-27,-59,-126
604937004,,-58,-89,80,-29,122,-48,-113,46,-105,-96,43,-95
604937005,,-19,-55,45,118,2,-19,116,109,-51,32,-74,87
604937006,,57,-94,-67,-108,-91,-78,-56,-98,-96,31,127,61
604937007,,89,-36,18,41,-15,8,-99,-31,-4,74,-51,-48
604937008,,-34,-30,58,-81,-97,-67,51,125,111,-108,61,50
604937009,,113,-3,-55,58,-69,121,-10,-21,-66,127,-85,117
604937010,,-43,31,-11,-63,113,-34,-51,-36,-33,115,79,-3
604937011,,111,-9,-57,-34,110,-61,-1,-66,-6,-20,-12,-33
604937012,,-66,12,127,119,-17,-18,-49,55,-91,-17,-42,-21
604937013,,-85,-5,-66,-3,-44,55,56,-61,81,-101,-5,-114
604937014,,-128,68,0,-128,0,0,16,13,16,4,0,0
604937015,,12,-119,-90,48,116,44,-78,37,68,73,96,-58
604937016,,-63,50,17,11,-120,81,68,74,11,-122,-116,1
604937017,,50,68,72,-60,3,-126,9,-112,-80,48,19,56
604937018,,105,-89,14,-46,-26,26,114,40,110,-85,121,-13
604937019,,-106,88,-15,45,25,-27,-115,-41,-111,84,-122,12
604937020,,42,-43,57,102,27,-125,-77,-31,-79,-37,101,-81
604937021,,-43,42,-58,-103,-28,124,76,30,78,36,-102,80
604937022,,101,38,89,-84,26,44,-14,-53,-81,31,103,-111
604937023,,-102,-39,-90,83,-27,-45,13,52,80,-32,-104,110
604937024,,1,32,-120,8,8,32,1,24,8,-128,-64,-128
604937025,,0,65,68,32,0,4,-124,16,-110,16,0,0
604937026,,1,-124,16,0,36,24,33,34,-124,52,80,-128
604937027,,24,40,17,-107,66,-126,32,0,16,32,32,64
604937028,,0,73,-128,96,33,37,69,0,0,0,4,3
604937029,,2,16,32,16,-124,0,8,0,96,-128,1,64
604937030,,-127,32,68,64,4,1,0,20,32,-125,2,0
604937031,,-128,2,14,16,8,20,0,0,4,68,8,0
604937032,,16,1,0,6,0,10,24,-124,1,0,4,1
604937033,,4,0,34,0,16,67,-126,0,40,16,40,-80
604937034,,32,1,2,2,-111,-96,0,64,0,-128,3,64
604937035,,-120,24,0,-88,0,0,2,1,0,65,24,44
604937036,,34,0,2,1,-128,64,0,2,6,32,-96,17
604937037,,80,0,1,2,40,0,14,-56,80,4,0,0
604937038,,66,64,-128,-108,0,0,16,73,17,10,1,2
604937039,,32,0,80,-127,64,17,0,50,73,34,0,1
604937040,,16,4,20,3,0,64,-46,13,0,0,-126,4
604937041,,12,20,8,0,2,-80,64,0,64,72,0,16
604937042,,36,10,0,8,49,76,48,0,0,68,18,42
604937043,,4,66,65,8,-109,2,44,1,2,8,-128,-122
604937044,,65,16,32,64,68,-128,0,0,3,2,64,44
604937045,,66,-128,0,96,0,8,64,-94,32,8,64,72
604937046,,8,-92,33,0,64,0,0,100,-124,17,36,0
604937047,,-128,-126,-120,4,10,0,-127,-128,-120,1,29,16
604938000,,-72,4,2,-76,2,-124,2,2,42,-120,-94,104
604938001,,9,115,-87,-60,52,2,88,-19,86,-62,-96,114
604938002,,74,-119,0,42,30,-88,76,64,-58,25,86,21
604938003,,72,116,43,66,2,0,-23,24,65,-96,81,45
604938004,,36,-128,80,-125,-127,108,16,-126,-124,0,20,22
604938005,,50,68,20,81,-85,1,12,-96,120,40,37,64
604938006,,68,43,-63,10,68,26,96,-123,41,-64,34,33
604938007,,1,24,56,1,-32,79,-111,55,1,113,91,-62
604938008,,-124,-128,-58,8,89,-127,-77,66,-128,36,13,-125
604938009,,1,-63,20,-124,8,5,3,56,-126,7,8,16
604938010,,82,12,-84,16,84,48,-124,0,8,85,-128,4
604938011,,-111,34,66,120,-128,82,38,65,52,2,8,-120
604938012,,-90,18,1,37,33,-16,0,28,17,30,-64,-120
604938013,,68,-106,-104,110,32,36,112,22,90,-126,68,5
604938014,,10,105,0,0,-41,66,6,1,-124,60,-118,-104
604938015,,-79,0,103,-111,8,-103,-119,-24,33,65,49,98
604938016,,-54,-47,20,63,-107,-31,-118,-124,-18,91,-110,45
604938017,,53,46,-21,-64,106,30,117,123,17,-92,109,-46
604938018,,65,5,10,-68,-95,-23,88,-112,85,32,-111,56
604938019,,28,-94,21,0,86,20,-128,69,2,-40,78,2
604938020,,-94,88,-32,67,8,2,39,42,-88,7,32,-59
604938021,,45,42,-109,-106,102,-123,-39,-44,90,-112,-5,-20
604938022,,-46,-43,108,105,-103,122,38,43,-91,111,4,19
604938023,,-54,-112,8,-90,96,-46,9,64,0,-122,69,4
604938024,,49,104,53,17,13,33,-32,0,-101,41,42,-127
604938025,,4,7,-62,72,-110,12,22,-65,100,80,-112,122
604939000,,-62,26,42,7,0,4,-92,85,-128,36,17,64
604939001,,52,-124,4,-56,42,-54,25,-126,83,-40,2,43
604939002,,9,97,-47,48,-43,49,66,40,44,3,-20,-108
604939003,,-51,19,-17,10,98,34,78,-26,-51,117,63,1
604939004,,-22,36,-113,-67,-77,67,101,79,15,-53,12,66
604939005,,38,-50,32,117,54,-112,90,16,-84,20,75,21
604939006,,81,-87,105,83,-52,-66,54,-64,-86,42,-23,31
604939007,,-70,49,-44,-118,25,-19,-73,-69,114,-109,118,-20
604939008,,37,-4,23,-27,-20,-33,-120,41,23,-26,-92,-5
604939009,,-45,94,-72,-94,-105,57,-23,-66,-16,-7,-111,-24
604939010,,28,-61,82,92,73,68,-111,85,81,12,-46,-74
604939011,,18,16,30,36,42,81,16,117,42,-88,6,72
604939012,,-63,-27,1,19,20,-92,-26,-118,16,20,-40,7
604939013,,44,10,-32,-56,-63,10,9,0,-59,67,33,-80
604939014,,1,1,0,0,16,0,0,9,18,0,4,0
604939015,,-94,40,8,117,68,64,-128,19,-128,-64,93,33
604939016,,26,-122,-28,-112,33,-64,8,103,53,0,16,68
604939017,,84,-59,17,-120,-128,-126,-9,-116,-36,3,-23,-109
604939018,,65,97,2,70,110,53,35,96,72,-11,6,-128
604939019,,-92,16,-51,8,-111,57,12,8,35,40,-96,108
604939020,,9,26,50,35,26,14,80,-112,2,30,2,26
604939021,,2,-85,48,35,-125,-124,-126,-101,96,8,32,2
604939022,,52,-124,-117,68,-120,82,67,96,82,-64,2,50
604939023,,-118,13,40,-92,38,-119,32,31,84,36,79,41
604939024,,-48,0,1,-40,82,-95,-8,-60,41,-70,-124,-127
604939025,,70,98,101,-111,0,70,12,-128,-119,81,-43,88
604939026,,73,22,22,51,-99,64,0,33,-126,66,-101,-124
604939027,,-103,80,-42,0,32,60,-100,0,30,-113,88,26
604939028,,36,105,0,78,97,17,19,8,-91,48,32,-60
604939029,,33,-112,-56,8,92,42,101,118,0,5,32,101
604940000,,18,-120,64,32,67,83,32,-16,20,38,-127,4
604940001,,36,-32,-119,64,8,12,-44,13,82,18,-109,68
604940002,,104,89,2,19,-88,-21,-22,19,71,-128,48,29
604940003,,89,1,101,108,-109,66,2,64,16,-40,10,-63
604940004,,17,98,22,81,124,48,1,-111,-88,-91,-21,-120
604940005,,6,-90,49,10,3,-64,-116,14,-58,-56,2,-95
604940006,,74,34,-120,76,-126,13,72,38,1,116,84,58
604940007,,-95,5,-48,33,28,-96,51,16,-68,33,-64,18
604940008,,-123,-112,35,-100,52,58,-46,73,1,9,104,50
604940009,,-52,20,52,-73,-95,20,1,32,8,72,20,12
604940010,,-126,11,-120,-128,68,4,37,-88,-95,19,36,65
604940011,,48,92,78,-126,64,-127,28,-58,106,6,13,-30
604940012,,9,116,-71,-128,71,-96,2,0,-40,16,-50,-128
604940013,,5,112,-125,88,-32,18,64,20,22,65,-95,36
604940014,,-64,66,70,-51,12,65,37,0,5,-57,4,118
604940015,,60,-92,33,-120,-57,-52,-50,42,8,24,37,95
604940016,,-119,72,4,0,20,-57,44,83,32,37,40,6
604940017,,68,26,-90,34,88,3,-54,1,56,-68,-94,-16
604940018,,-94,18,85,-111,8,1,1,-121,52,7,72,24
604940019,,74,8,33,2,-102,18,12,-122,-120,34,-122,-42
604940020,,34,5,92,-94,25,24,75,-96,66,-118,2,0
604940021,,9,-124,100,41,2,-111,113,-119,81,48,2,-128
604940022,,-95,-108,-64,-123,-128,-122,96,84,5,-52,84,27
604940023,,-111,85,0,96,16,-104,-124,47,100,82,49,-51
604940024,,-88,3,74,-74,0,-4,0,8,16,69,-110,-128
604940025,,86,-61,-47,117,-60,104,-126,33,-117,-47,-46,-64
604940026,,6,33,74,87,98,34,58,-77,0,-114,76,9
604940027,,24,-115,32,4,33,111,16,92,-63,-58,56,34
604940028,,-64,16,60,8,-51,20,-87,40,47,19,-112,55
604940029,,10,-96,-111,12,-96,44,-111,70,35,41,45,45
604940030,,84,10,-120,19,65,108,50,-48,-118,-120,96,0
604940031,,-126,-30,22,-118,-76,64,17,2,66,48,-40,9
604940032,,84,72,25,113,59,-96,64,-88,-92,64,1,98
604940033,,37,25,34,4,39,1,-3,-47,-60,8,29,-56
604940034,,50,-93,-128,114,40,1,6,64,56,32,1,32
604940035,,113,44,10,72,18,18,-108,124,-45,32,67,17
604940036,,2,80,0,4,0,80,68,9,0,-128,32,0
604941000,,85,94,9,-121,95,-83,-95,-103,28,120,7,-21
604941001,,-86,-95,-10,120,-96,82,94,102,-29,-121,-8,20
604941002,,41,17,10,32,-93,-93,32,104,2,73,120,40
604941003,,-60,-54,5,-98,68,0,-40,7,56,-110,-126,-41
604941004,,18,36,-16,65,24,92,7,-112,-59,36,5,0
604953000,,109,117,-71,-44,-17,-9,87,-41,-46,116,-36,19
604953001,,-74,-97,-25,-81,94,94,-83,126,-65,-101,-17,-19
604953002,,-37,-22,94,123,-79,-87,-6,-87,109,-17,51,-2
604953003,,-107,-75,19,15,99,14,16,106,-26,16,111,102
604953004,,106,74,-20,-16,-100,-15,-17,-107,25,-17,-112,-103
604953005,,49,22,64,84,57,76,12,50,-95,18,29,18
604953006,,-60,-95,-120,2,-62,-78,-13,-124,24,73,34,33
604953007,,10,72,55,-87,4,1,0,73,70,-92,-64,-52
604954000,,-112,18,1,28,-95,-111,82,5,33,0,3,-95
604954001,,33,-63,-120,-125,0,64,12,66,48,27,33,96
604954002,,24,46,0,82,18,35,4,0,-128,-24,-62,8
604954003,,-92,-64,20,0,6,-76,0,98,10,4,-120,4
604954004,,9,1,3,40,80,74,17,24,20,64,44,88
604954005,,2,12,-56,4,104,0,-96,-128,-64,-128,0,-125
604954006,,68,0,114,-127,8,4,-85,16,8,50,16,4
604954007,,66,48,36,96,-123,8,64,-83,71,5,84,18
604954008,,1,25,2,-118,-128,-15,32,11,-112,22,72,1
604954009,,4,33,68,0,25,96,12,-76,56,-120,2,25
604954010,,17,-126,-16,-128,-92,6,83,0,37,8,-91,0
604954011,,82,-64,0,48,64,16,0,72,66,65,-117,120
604954012,,-94,32,10,29,74,0,1,0,0,36,0,-128
604954013,,44,0,9,64,34,-125,-112,0,-116,-95,48,34
604954014,,-128,14,49,35,16,8,-26,6,2,2,4,-58
604954015,,72,84,-124,68,5,12,8,-15,65,80,80,4
604955000,,17,0,-128,0,32,2,30,34,2,21,10,0
604955001,,0,0,8,-128,9,2,0,0,1,18,3,48
604955002,,2,1,2,2,0,1,64,0,0,-128,16,0
604955003,,1,2,18,4,16,-128,0,12,-128,1,0,80
604955004,,32,40,4,2,0,0,1,0,0,0,64,5
604955005,,0,-112,1,-63,48,0,32,24,0,0,-56,8
604955006,,64,64,1,64,-126,96,0,36,86,0,0,36
604955007,,-128,2,32,0,1,-108,64,-64,16,2,4,-120
604955008,,4,64,64,16,4,64,4,16,8,32,0,0
604955009,,4,36,0,49,0,8,-126,1,96,64,0,1
604955010,,0,5,0,40,0,32,0,0,32,8,32,0
604955011,,16,-120,4,8,64,20,32,-126,0,0,4,0
604955012,,-120,0,-112,4,-128,1,9,0,0,64,-96,-128
604955013,,66,0,40,0,12,0,0,65,-116,-84,0,2
604955014,,40,16,64,0,66,8,-112,0,1,0,17,66
604955015,,4,0,-126,48,4,0,66,0,2,0,8,34
604955016,,72,0,64,17,10,0,32,0,0,40,1,0
604955017,,2,65,16,32,64,-120,8,81,0,0,10,0
604955018,,0,1,40,64,0,67,0,0,0,96,-60,4
604955019,,1,-128,64,-128,16,0,0,32,8,-128,-128,-64
604955020,,-112,0,1,0,64,-128,0,-128,4,-127,0,0
604955021,,4,-96,0,8,1,16,40,4,4,0,0,1
604955022,,8,0,-128,3,34,0,0,32,67,2,3,0
604955023,,32,20,32,4,0,0,16,24,16,2,0,4
604955024,,16,8,4,-128,12,2,0,64,-112,28,0,0
604955025,,1,66,0,0,0,64,67,0,64,64,68,18
604955026,,2,4,12,2,0,33,4,0,-128,0,16,96
604955027,,64,8,2,0,16,24,-128,0,0,17,0,9
604955028,,-128,32,0,12,1,36,0,6,32,0,16,0
604955029,,0,2,1,0,-96,0,4,-119,1,4,32,-120
604955030,,32,16,16,64,-128,4,-111,2,40,0,32,16
604955031,,8,66,32,0,8,0,32,8,0,-128,-64,0
604956000,,72,-128,-119,34,40,51,-112,25,-64,-127,10,34
604956001,,100,0,-64,36,13,1,-60,34,104,34,65,112
604956002,,-127,114,16,20,38,-124,35,8,4,116,41,-127
604956003,,25,100,0,-47,66,72,72,96,56,2,20,70
604956004,,18,-109,37,2,-128,-98,40,4,-109,13,-48,8
604956005,,-92,12,106,9,80,64,4,-44,5,-128,34,20
604956006,,2,9,22,-56,-111,32,19,-125,2,88,-124,-119
604956007,,40,32,-88,1,52,8,4,16,2,4,-118,-64
604956008,,17,-64,2,48,64,96,1,34,0,24,96,16
604956009,,0,5,65,2,0,0,-128,65,-115,66,0,3
604956010,,-128,2,16,0,8,3,96,0,16,1,16,40
604956011,,68,16,4,4,1,4,8,8,32,32,5,4
604956012,,2,8,0,-56,-126,-112,18,-124,64,-128,0,0
604957000,,96,40,0,65,0,0,-128,49,-120,0,0,0
604957001,,1,11,10,0,72,4,38,1,-128,4,0,-31
604957002,,1,0,64,4,0,16,1,-80,17,0,36,12
604957003,,-60,-128,8,-128,-127,2,24,64,4,0,64,51
604957004,,16,80,0,28,80,68,16,0,0,32,84,-128
604957005,,34,0,32,32,0,10,72,0,82,16,3,64
604957006,,8,4,64,66,0,-120,34,0,66,-126,0,18
604957007,,-128,17,32,3,-86,32,0,14,36,1,10,0
604957008,,8,0,-121,8,32,1,1,4,0,2,1,0
604957009,,16,64,17,0,3,-128,64,64,40,77,-120,0
604957010,,4,-96,4,48,4,65,-124,-118,1,40,32,0
604957011,,2,6,-112,-128,20,48,0,0,0,-48,-112,12
604957012,,8,-112,0,0,16,0,96,0,0,96,0,0
604957013,,-48,18,28,-127,20,61,27,4,122,1,10,97
